"net","mod","num","nnodes","nedges","edensity","aplength","mdegree","diameter","clusteringC","cb","cd"
"CL","Tho",182,491,1178,0.00979259320836278,1.91273996509599,4.79837067209776,8,0.831460674157303,0.00117713393107337,0.0208196516895964
"CL","Tho",183,574,1476,0.00897531787584144,2.11565074135091,5.14285714285714,9,0.837379412700095,0.00115378790168407,0.0172026925953628
"CL","Tho",184,655,1861,0.00868875037934496,2.31889378365149,5.6824427480916,8,0.85105876754699,0.00184222941252097,0.0188341854004716
"CL","Tho",185,566,1430,0.00894336908596266,1.8994633273703,5.0530035335689,6,0.836661911554922,0.00106723372245901,0.0193752149848338
"CL","Tho",186,561,1460,0.00929462694168577,2.10292119565217,5.20499108734403,8,0.859467106814431,0.00202814108648826,0.0139196587725999
"CL","Tho",187,573,1535,0.00936672402640989,1.60398646107559,5.35776614310646,5,0.819381806181938,0.000484193991022499,0.0203535556938698
"CL","Tho",188,619,1600,0.00836509455170936,2.07851239669421,5.16962843295638,10,0.837686358031611,0.00107096016924878,0.0159067501084848
"CL","Tho",189,565,1411,0.00885583380405448,2.00326205146792,4.99469026548673,8,0.861183355006502,0.00139004251137965,0.0301512583945271
"CL","Tho",190,544,1465,0.00991902285776189,1.92280701754386,5.38602941176471,7,0.824561403508772,0.000858813705168645,0.0269133896652584
"CL","Tho",191,599,1681,0.00938576557361489,2.09151785714286,5.6126878130217,7,0.824110158482723,0.00181515175344289,0.0190423280718701
"CL","Tho",192,662,1909,0.00872522178700221,2.28180938558297,5.76737160120846,10,0.832991318074191,0.00186458057812376,0.016993386382438
"CL","Tho",193,560,1434,0.00916176846409405,2.84693269803454,5.12142857142857,10,0.856568813483648,0.00432241907548122,0.0212496805520061
"CL","Tho",194,609,1680,0.00907441016333938,1.90102171136654,5.51724137931035,8,0.837931034482759,0.000789068667941422,0.0172413793103448
"CL","Tho",195,572,1571,0.00961997722067775,2.03692307692308,5.49300699300699,6,0.800323593794613,0.000889688510874029,0.0324115464220543
"CL","Tho",196,493,1105,0.00911129800953182,1.55295494441194,4.48275862068965,5,0.859749739311783,0.00055741082070454,0.0254415475189235
"CL","Tho",197,665,1987,0.00899990941208443,3.0106143454487,5.97593984962406,10,0.795241213708797,0.00457846911013674,0.0181085243228553
"CL","Tho",198,620,1699,0.00885403095523477,2.13897537503538,5.48064516129032,7,0.845789422798028,0.00145845220800784,0.0153786023242483
"CL","Tho",199,621,1608,0.00835281284089138,1.87241838774151,5.17874396135266,7,0.838197969543147,0.00063567164655826,0.0206794452236247
"CL","HC",1,233,179,0.0066227615805831,1.94723618090452,1.53648068669528,6,0.274390243902439,0.000688953832532905,0.0106186177297617
"CL","HC",2,209,166,0.0076370997423629,1.93313953488372,1.58851674641148,8,0.360759493670886,0.00118852371151702,0.0164013617960986
"CL","HC",3,257,194,0.00589737354085603,2.25164113785558,1.50972762645914,9,0.254545454545455,0.000854252833946078,0.013633876459144
"CL","HC",4,231,181,0.00681347637869377,1.90909090909091,1.56709956709957,6,0.283018867924528,0.000819375768732304,0.0105778279691323
"CL","HC",5,235,181,0.00658301509365339,2.60434782608696,1.54042553191489,12,0.270967741935484,0.00205782218547708,0.0105110020003637
"CL","HC",6,253,198,0.0062111801242236,2.01612903225806,1.56521739130435,7,0.32967032967033,0.00102399673164234,0.0136300897170462
"CL","HC",7,251,205,0.00653386454183267,2.18039215686274,1.63346613545817,7,0.323943661971831,0.000696803212851406,0.0134661354581673
"CL","HC",8,253,195,0.00611707133446264,1.7890625,1.54150197628458,6,0.325714285714286,0.000342921586518627,0.00975594453855323
"CL","HC",9,234,184,0.00674956898132864,1.9620253164557,1.57264957264957,7,0.366279069767442,0.0010915401036979,0.0104178129929203
"CL","HC",10,196,145,0.0075876504447933,1.8962962962963,1.47959183673469,8,0.358974358974359,0.00126286965303619,0.0129251700680272
"CL","HC",11,226,183,0.0071976401179941,1.8241469816273,1.61946902654867,5,0.375,0.000662081128747795,0.0194690265486726
"CL","HC",12,263,195,0.0056598844803065,3.32326820603908,1.4828897338403,15,0.233766233766234,0.0031128454186752,0.0134240849853424
"CL","HC",13,227,167,0.00651046742817044,1.94705882352941,1.47136563876652,7,0.288888888888889,0.00128714508227391,0.0111886476160773
"CL","HC",14,240,188,0.00655509065550907,1.79132791327913,1.56666666666667,5,0.405405405405405,0.00101627107662799,0.0185495118549512
"CL","HC",15,235,186,0.00676486633933442,2.29268292682927,1.58297872340426,7,0.303370786516854,0.00171372835618461,0.0146026550281869
"CL","HC",16,209,165,0.00759109311740891,1.95663956639566,1.57894736842105,6,0.317647058823529,0.00104135401480719,0.0212550607287449
"CL","HC",17,219,179,0.00749863851535336,2.76717557251908,1.63470319634703,10,0.338709677419355,0.00207142488665441,0.0108499853378577
"CL","HC",18,251,199,0.00634262948207171,2.05790645879733,1.58565737051793,8,0.358851674641148,0.00137439357429719,0.0176573705179283
"CL","HC",19,239,179,0.00629373088147393,1.98172323759791,1.4979079497908,6,0.341772151898734,0.00121393804481336,0.0105129918076017
"CL","HC",20,208,157,0.00729282794500186,2.01230769230769,1.50961538461538,7,0.35036496350365,0.00129218726315281,0.0120308435525827
"CL","HC",21,228,165,0.00637607233943891,1.73650793650794,1.44736842105263,6,0.247933884297521,0.000390878785156979,0.0112450730350104
"CL","HC",22,195,146,0.0077187417393603,2.71971496437055,1.4974358974359,8,0.24,0.00302213127437791,0.0128998149616706
"CL","HC",23,227,182,0.0070952399516588,2.05250596658711,1.60352422907489,7,0.313953488372093,0.000713359612255375,0.010603875092589
"CL","HC",24,257,221,0.0067181420233463,2.51890034364261,1.71984435797665,10,0.394422310756972,0.0013705384497549,0.0128131079766537
"CL","HC",25,256,209,0.0064031862745098,2.25725338491296,1.6328125,8,0.364485981308411,0.000944276429114181,0.0132046568627451
"CL","HC",26,217,161,0.00686977299880526,1.78816199376947,1.48387096774194,6,0.253846153846154,0.000555276421986155,0.0116487455197133
"CL","HC",27,228,175,0.00676250096607157,2.81052631578947,1.53508771929825,10,0.363636363636364,0.00419868389258253,0.0108586444083778
"CL","HC",28,246,207,0.00686908909905426,1.72493573264781,1.68292682926829,6,0.443946188340807,0.000364602180785328,0.0135390741662519
"CL","HC",29,239,180,0.00632889138919166,1.81428571428571,1.50627615062761,6,0.32,0.000527239935438062,0.010477831299884
"CL","HC",30,229,179,0.00685666130391481,1.68452380952381,1.56331877729258,4,0.389830508474576,0.000776077491820594,0.0194591281697694
"CL","HC",31,250,197,0.00632931726907631,1.87380952380952,1.576,6,0.31413612565445,0.000911535766072451,0.0137510040160643
"CL","HC",32,240,194,0.00676429567642957,1.92565947242206,1.61666666666667,7,0.345,0.000614058406752348,0.0099721059972106
"CL","HC",33,240,190,0.00662482566248257,2.517578125,1.58333333333333,9,0.252808988764045,0.00196884131709791,0.0101115760111576
"CL","HC",34,247,180,0.00592475560383134,2.08333333333333,1.45748987854251,9,0.181818181818182,0.000775102823203444,0.0103354069977947
"CL","HC",35,216,166,0.00714900947459087,2.14164305949009,1.53703703703704,8,0.335664335664336,0.00122865100104628,0.0114556416881998
"CL","HC",36,216,169,0.00727820844099914,2.02873563218391,1.56481481481481,8,0.363057324840764,0.00115040714101586,0.0159776055124892
"CL","HC",37,223,171,0.00690825354502485,2.1484375,1.53363228699552,7,0.317880794701987,0.00147505950367636,0.0156142689774977
"CL","HC",38,198,139,0.00712710864995129,1.60416666666667,1.4040404040404,5,0.230769230769231,0.00037835742918879,0.0131774598779675
"CL","HC",39,256,195,0.00597426470588235,2.29247311827957,1.5234375,9,0.296511627906977,0.00118270683292616,0.0136335784313725
"CL","HC",40,261,208,0.00613026819923372,2.22648752399232,1.59386973180077,7,0.302884615384615,0.0013282767128921,0.00925434718538167
"CL","HC",41,233,188,0.00695574959301465,2.18318965517241,1.6137339055794,7,0.316582914572864,0.00100485168484574,0.0145959745449164
"CL","HC",42,231,177,0.00666290231507623,2.00498753117207,1.53246753246753,6,0.274390243902439,0.000925037765909147,0.0150762281197064
"CL","HC",43,195,147,0.0077716098334655,1.74736842105263,1.50769230769231,5,0.295454545454545,0.000907795810096936,0.0180015860428232
"CL","HC",44,230,180,0.00683501044237707,1.90052356020942,1.56521739130435,6,0.331395348837209,0.00055802059256568,0.0149990506929941
"CL","HC",45,244,179,0.006037914052486,1.99477806788512,1.4672131147541,7,0.258992805755396,0.00083457792232785,0.0104229912973082
"CL","HC",46,273,208,0.00560224089635854,2,1.52380952380952,8,0.398936170212766,0.000883506077707836,0.0127801120448179
"CL","HC",47,214,167,0.00732745381949015,1.64686468646865,1.5607476635514,5,0.351724137931034,0.000359733622451038,0.0114518889035145
"CL","HC",48,260,219,0.0065043065043065,2.79173047473201,1.68461538461538,10,0.322314049586777,0.00253887207285789,0.0128007128007128
"CL","HC",49,209,163,0.00749907986750092,1.91616766467066,1.55980861244019,7,0.36734693877551,0.000911826815882,0.0165393816709606
"CL","HC",50,243,193,0.00656395605890555,2.15130023640662,1.58847736625514,9,0.362637362637363,0.00111896592329674,0.0140972009658878
"CL","HC",51,218,151,0.00638396820699277,1.74558303886926,1.38532110091743,5,0.157894736842105,0.000430036738941154,0.00744091658563396
"CL","HC",52,257,206,0.00626215953307393,2.12871287128713,1.60311284046693,7,0.301435406698565,0.000823735255821078,0.0132690904669261
"CL","HC",53,191,135,0.00744006613392119,1.55263157894737,1.41361256544503,4,0.33,0.000606926673408668,0.0136125654450262
"CL","HC",54,252,209,0.00660848668816796,3.44460856720827,1.65873015873016,15,0.294642857142857,0.00308579228901129,0.0133118320369316
"CL","HC",55,214,166,0.00728357685051117,1.9039039039039,1.55140186915888,7,0.34,0.00136137342554159,0.0114957658724935
"CL","HC",56,224,182,0.00728699551569507,2.13930348258706,1.625,7,0.395604395604396,0.000931535408400015,0.0106502242152466
"CL","HC",57,235,178,0.00647390434624477,1.91436464088398,1.51489361702128,7,0.335526315789474,0.000795413252769916,0.0106201127477723
"CL","HC",58,218,165,0.00697585929903184,2.36866359447005,1.51376146788991,8,0.218543046357616,0.00209080047789725,0.016065615355346
"CL","HC",59,230,183,0.00694892728308335,1.98952879581152,1.59130434782609,8,0.387640449438202,0.00124484090224035,0.0148851338522878
"CL","HC",60,232,186,0.00694133452754142,2.94814814814815,1.60344827586207,11,0.338709677419355,0.00323114992793141,0.0147036871174802
"CL","HC",61,222,166,0.00676694794341853,2.08734939759036,1.4954954954955,9,0.388489208633094,0.00137905746103776,0.0113325995678937
"CL","HC",62,215,171,0.00743316670289068,2.04199475065617,1.5906976744186,7,0.354037267080745,0.000800242102453133,0.0112584220821561
"CL","HC",63,228,177,0.0068397866913981,2.16831683168317,1.55263157894737,8,0.379518072289157,0.00113279282376777,0.0107813586830512
"CL","HC",64,261,203,0.00598290598290598,2.32876712328767,1.55555555555556,8,0.292307692307692,0.00114482191405268,0.0132478632478632
"CL","HC",65,217,165,0.00704045058883769,2.09340659340659,1.52073732718894,8,0.331034482758621,0.00126188311481162,0.0114780679296808
"CL","HC",66,227,171,0.00666640676776734,1.89801699716714,1.50660792951542,7,0.315789473684211,0.00057691805675203,0.0154574870375424
"CL","HC",67,209,161,0.00740706661759293,1.8969696969697,1.54066985645933,6,0.316901408450704,0.000867385587285253,0.0118237026131763
"CL","HC",68,239,178,0.0062585703737562,1.72941176470588,1.48953974895397,5,0.3,0.000639570794810851,0.0105481523153194
"CL","HC",69,248,199,0.00649732271124461,2.37816764132554,1.60483870967742,8,0.31413612565445,0.00109553341923296,0.00969700927256105
"CL","HC",70,212,163,0.00728784762586068,2.02493074792244,1.5377358490566,7,0.257142857142857,0.000827859725907838,0.0116694983457033
"CL","HC",71,251,199,0.00634262948207171,2.26069246435845,1.58565737051793,8,0.267015706806283,0.00156555823293173,0.0136573705179283
"CL","HC",72,250,204,0.00655421686746988,2.08108108108108,1.632,7,0.302752293577982,0.000989187999569206,0.0135261044176707
"CL","HC",73,205,154,0.00736489717838355,2.14857142857143,1.50243902439024,7,0.285714285714286,0.00140931964401717,0.0122429459588714
"CL","HC",74,228,173,0.00668521524074503,1.76785714285714,1.51754385964912,5,0.3,0.000973762175676657,0.0109359301337043
"CL","HC",75,226,173,0.00680432645034415,2.05633802816901,1.53097345132743,8,0.38,0.00104991181657848,0.0109734513274336
"CL","HC",76,217,164,0.00699778119132958,1.70662460567823,1.51152073732719,5,0.317880794701987,0.000474527067980987,0.0161503669568186
"CL","HC",77,223,158,0.00638306467902881,2.00638977635783,1.41704035874439,8,0.226415094339623,0.000761125562397422,0.0116349533389892
"CL","HC",78,256,202,0.00618872549019608,1.75191815856777,1.578125,6,0.349206349206349,0.000336393936917055,0.00949754901960784
"CL","HC",79,231,188,0.00707698099002447,2.01435406698565,1.62770562770563,7,0.373205741626794,0.000997845485838816,0.0146621494447581
"CL","HC",80,230,179,0.00679703816214164,1.7296511627907,1.55652173913043,5,0.377245508982036,0.00049663163648906,0.0150370229732295
"CL","HC",81,225,161,0.00638888888888889,1.53649635036496,1.43111111111111,4,0.279661016949153,0.000255245035233824,0.0159325396825397
"CL","HC",82,210,146,0.00665299612668034,1.67924528301887,1.39047619047619,6,0.21,0.000607551602263262,0.0124857598541809
"CL","HC",83,224,161,0.00644618834080718,1.75,1.4375,6,0.272727272727273,0.000607979935937466,0.0114910313901345
"CL","HC",84,214,156,0.00684480716072134,1.98567335243553,1.45794392523364,6,0.19047619047619,0.000818445975703633,0.0119345355622834
"CL","HC",85,237,176,0.00629335621826504,1.93055555555556,1.48523206751055,6,0.282608695652174,0.000709321728287909,0.0106557963241078
"CL","HC",86,227,163,0.00635452808857355,1.81028938906752,1.43612334801762,7,0.277310924369748,0.000864767971040976,0.0113445869556742
"CL","HC",87,256,204,0.00625,2.10995850622407,1.59375,7,0.341232227488152,0.00175902464325754,0.0133578431372549
"CL","HC",88,245,205,0.00685848109735698,2.08658008658009,1.6734693877551,7,0.36231884057971,0.000946690068491257,0.00953496152559384
"CL","HC",89,233,188,0.00695574959301465,2.45454545454545,1.6137339055794,10,0.315789473684211,0.00160568226858358,0.0145959745449164
"CL","HC",90,242,176,0.00603545831761599,2.29353233830846,1.45454545454545,9,0.270833333333333,0.00258159581733556,0.01886080724255
"CL","HC",91,253,191,0.00599159294811469,2.08333333333333,1.5098814229249,8,0.331288343558282,0.000928636173371518,0.00988142292490119
"CL","HC",92,260,196,0.00582120582120582,1.93366093366093,1.50769230769231,8,0.308571428571429,0.000557003340517752,0.0134838134838135
"CL","HC",93,222,162,0.00660388895683013,1.8370607028754,1.45945945945946,6,0.292682926829268,0.000736341114302253,0.0114956585544821
"CL","HC",94,249,200,0.00647752299520663,2.39059304703476,1.60642570281124,9,0.329842931937173,0.00109061074201553,0.00965150926285788
"CL","HC",95,205,158,0.00755619320899091,2.50980392156863,1.54146341463415,9,0.357615894039735,0.00349406158677129,0.012051649928264
"CL","HC",96,221,173,0.00711641299876594,1.97105263157895,1.56561085972851,7,0.298136645962733,0.000889467527076493,0.0110654051830522
"CL","HC",97,226,162,0.0063716814159292,2.28311688311688,1.43362831858407,9,0.217741935483871,0.00140758377425044,0.0114060963618486
"CL","HC",98,263,197,0.00571793457754042,1.95883777239709,1.49809885931559,7,0.271084337349398,0.000689771269212625,0.0133660348881084
"CL","HC",99,226,164,0.00645034414945919,2.25895316804408,1.45132743362832,9,0.292682926829268,0.00191234567901235,0.0113274336283186
"CL","HC",100,236,196,0.00706815723043635,2,1.66101694915254,7,0.365853658536585,0.000664105272525372,0.0142084385142445
"CL","HC",101,222,164,0.00668541845012433,1.85670731707317,1.47747747747748,7,0.293706293706294,0.000774126060258613,0.0159390159390159
"CL","HC",102,236,172,0.00620266858997476,1.88636363636364,1.45762711864407,6,0.240875912408759,0.000682213013584675,0.0108186080057699
"CL","HC",103,258,200,0.00603263656381021,1.77858880778589,1.55038759689922,5,0.285714285714286,0.00041990605459583,0.0134226163544777
"CL","HC",104,237,183,0.00654366015876421,2.30248306997743,1.54430379746835,9,0.274390243902439,0.001722572995043,0.0104054923836087
"CL","HC",105,259,209,0.00625542486007602,2.12025316455696,1.61389961389961,8,0.33,0.00054352184854949,0.00924845110891622
"CL","HC",106,226,168,0.00660766961651917,2.41203703703704,1.48672566371681,9,0.234042553191489,0.00252310405643739,0.015614552605703
"CL","HC",107,244,184,0.00620657086959455,2.06596306068602,1.50819672131148,8,0.326530612244898,0.00122408494192175,0.0102543344801997
"CL","HC",108,212,169,0.00755611195564696,1.98630136986301,1.59433962264151,6,0.392045454545455,0.00178235845898297,0.020879907001699
"CL","HC",109,239,178,0.0062585703737562,1.659375,1.48953974895397,6,0.333333333333333,0.000395839646357426,0.0105481523153194
"CL","HC",110,231,189,0.00711462450592885,2.30426356589147,1.63636363636364,7,0.25,0.00156693439875847,0.0102766798418972
"CL","HC",111,243,189,0.00642791551882461,1.9618138424821,1.55555555555556,6,0.322033898305085,0.000459404485953021,0.0101010101010101
"CL","HC",112,250,206,0.00661847389558233,2.08141962421712,1.648,7,0.348837209302326,0.000582977069568597,0.0134618473895582
"CL","HC",113,247,190,0.00625390869293308,2.73320895522388,1.53846153846154,11,0.245614035087719,0.00150730924929956,0.0140712945590994
"CL","HC",114,200,152,0.00763819095477387,1.97687861271676,1.52,7,0.183206106870229,0.00073000911363579,0.0124623115577889
"CL","HC",115,185,128,0.00752056404230317,1.81932773109244,1.38378378378378,6,0.25609756097561,0.000653684650903344,0.00878378378378378
"CL","HC",116,244,187,0.00630776495985968,2.95201535508637,1.5327868852459,12,0.25609756097561,0.00289701969046858,0.0142683667273831
"CL","HC",117,253,197,0.00617981052763661,2.45402298850575,1.55731225296443,9,0.275675675675676,0.00146027128573135,0.00969320534537926
"CL","HC",118,218,182,0.00769458419650784,2.47105788423154,1.6697247706422,8,0.389423076923077,0.00135539242867918,0.01534689045787
"CL","HC",119,224,168,0.00672645739910314,1.72413793103448,1.5,6,0.38255033557047,0.000688597060935133,0.015695067264574
"CL","HC",120,236,167,0.00602235845654526,1.75,1.41525423728814,5,0.245901639344262,0.000401620410674281,0.0109989181391994
"CL","HC",121,222,160,0.00652235946353593,1.75167785234899,1.44144144144144,6,0.3046875,0.000805396360360427,0.0115771880477763
"CL","HC",122,210,154,0.00701754385964912,1.91358024691358,1.46666666666667,7,0.216,0.00164523212873754,0.0121212121212121
"CL","HC",123,225,153,0.00607142857142857,2.21700879765396,1.36,8,0.181818181818182,0.00137364012308959,0.0117857142857143
"CL","HC",124,224,178,0.00712684176809737,2.60606060606061,1.58928571428571,10,0.30188679245283,0.00156995057355008,0.0108103779628443
"CL","HC",125,207,156,0.0073167299845223,1.95398773006135,1.50724637681159,7,0.27906976744186,0.000880292618554426,0.012100745743633
"CL","HC",126,197,145,0.0075106184605822,2.37535816618911,1.47208121827411,9,0.216216216216216,0.00255422420145452,0.0128975448047239
"CL","HC",127,231,186,0.0070016939582157,2.11860465116279,1.61038961038961,7,0.347368421052632,0.00175118250633559,0.0147374364765669
"CL","HC",128,227,171,0.00666640676776734,1.9077380952381,1.50660792951542,7,0.328467153284672,0.0013691144351337,0.0110327082764804
"CL","HC",129,231,168,0.00632411067193676,1.83783783783784,1.45454545454545,6,0.24390243902439,0.000487861252589957,0.0110671936758893
"CL","HC",130,254,212,0.00659798948056394,2.6128526645768,1.66929133858268,9,0.28695652173913,0.00242339432922007,0.00921228719927796
"CL","HC",131,237,193,0.00690123721662018,2.16089613034623,1.62869198312236,7,0.305555555555556,0.00161499813577659,0.0142852034613459
"CL","HC",132,212,160,0.00715371546096754,1.65357142857143,1.50943396226415,6,0.386363636363636,0.000505058607976332,0.0118036305105964
"CL","HC",133,204,142,0.00685791558002511,1.75954198473282,1.3921568627451,7,0.247422680412371,0.000785419122853342,0.0079204095431276
"CL","HC",134,213,160,0.00708654442377536,1.85542168674699,1.50234741784038,6,0.282608695652174,0.000569007202644175,0.0117813801045265
"CL","HC",135,222,175,0.00713383066324243,1.904,1.57657657657658,7,0.325301204819277,0.00125918797731414,0.0109657168480698
"CL","HC",136,234,174,0.00638274458016947,2.13126491646778,1.48717948717949,8,0.153284671532847,0.000816511378122576,0.0107846373940795
"CL","HC",137,223,167,0.00674665697087222,1.86706948640483,1.49775784753363,7,0.355555555555556,0.000725318690342538,0.0112713610471458
"CL","HC",138,210,160,0.00729095465937571,2.32590529247911,1.52380952380952,9,0.311111111111111,0.00192919646457798,0.0118478013214855
"CL","HC",139,240,182,0.00634588563458856,1.75354107648725,1.51666666666667,5,0.339622641509434,0.000349251235656462,0.0145746164574616
"CL","HC",140,270,219,0.006030565881867,2.25230202578269,1.62222222222222,9,0.334821428571429,0.000932307272801152,0.0125567947129285
"CL","HC",141,244,195,0.00657761586723335,2.0296803652968,1.59836065573771,8,0.336734693877551,0.000619880197549899,0.0139985158200094
"CL","HC",142,224,169,0.00676649583600256,2.07758620689655,1.50892857142857,9,0.354166666666667,0.00139295522271251,0.0111707238949391
"CL","HC",143,203,145,0.00707213578500707,1.99029126213592,1.42857142857143,7,0.203883495145631,0.000766923153080788,0.0127298444130127
"CL","HC",144,250,196,0.00629718875502008,2.21560574948665,1.568,7,0.277173913043478,0.00141881166328743,0.0137831325301205
"CL","HC",145,246,194,0.00643769703003152,1.84825870646766,1.57723577235772,6,0.361256544502618,0.000726063593721195,0.0139704662352746
"CL","HC",146,204,158,0.00763063846228146,2.6039119804401,1.54901960784314,10,0.359154929577465,0.00307728605858232,0.0120737950352555
"CL","HC",147,239,186,0.00653985443549805,1.93121693121693,1.55648535564854,8,0.341317365269461,0.000659683083955846,0.0144685489258465
"CL","HC",148,207,152,0.0071291215233807,1.66903914590747,1.46859903381643,5,0.268292682926829,0.000623032905793286,0.0122883542047746
"CL","HC",149,230,169,0.00641731535978736,1.66776315789474,1.4695652173913,5,0.35036496350365,0.000600842316695421,0.0110499335485096
"CL","HC",150,224,159,0.00636611146700833,1.67918088737201,1.41964285714286,5,0.192660550458716,0.000572653330601409,0.0115711082639334
"CL","HC",151,230,184,0.00698689956331878,2.1952380952381,1.6,8,0.348066298342541,0.00142287445060787,0.0104803493449782
"CL","HC",152,226,184,0.0072369714847591,2.38064516129032,1.6283185840708,9,0.352040816326531,0.00158409758965314,0.0149852507374631
"CL","HC",153,211,152,0.00686075378018506,1.69433962264151,1.44075829383886,6,0.348214285714286,0.000692640692640693,0.012186865267434
"CL","HC",154,209,167,0.00768310636731689,2.08021390374332,1.59808612440191,6,0.346153846153846,0.000843266729554355,0.0115476628634523
"CL","HC",155,251,193,0.00615139442231076,2.12698412698413,1.53784860557769,7,0.325714285714286,0.00130705220883534,0.0138486055776892
"CL","HC",156,232,175,0.00653082549634274,2.19899244332494,1.50862068965517,7,0.342281879194631,0.0012834646375019,0.0107851918196746
"CL","HC",157,234,166,0.00608928505924214,1.82738095238095,1.41880341880342,6,0.2,0.000513217575669422,0.0110780969150068
"CL","HC",158,229,186,0.00712479889680533,1.89460784313725,1.62445414847162,6,0.38755980861244,0.00129656973409643,0.0191909905768789
"CL","HC",159,220,167,0.00693233706932337,1.83081570996979,1.51818181818182,6,0.304347826086957,0.000662809174656243,0.011332503113325
"CL","HC",160,228,174,0.0067238581034083,1.96747967479675,1.52631578947368,6,0.324324324324324,0.000721820533398411,0.010897287271041
"CL","HC",161,230,167,0.0063413707993165,1.65584415584416,1.45217391304348,4,0.28125,0.000543300624896082,0.0111258781089804
"CL","HC",162,197,146,0.00756241582927587,1.76893939393939,1.48223350253807,6,0.396694214876033,0.000839927807857837,0.0179477882523568
"CL","HC",163,211,147,0.00663507109004739,1.76779026217228,1.39336492890995,7,0.284210526315789,0.000504942008701407,0.00765064319566689
"CL","HC",164,197,155,0.00802859214751891,2.17563739376771,1.57360406091371,8,0.377483443708609,0.0031501297536283,0.0123795711177872
"CL","HC",165,252,194,0.0061341933851894,1.86493506493506,1.53968253968254,6,0.412698412698413,0.000917699719052079,0.0177701890849301
"CL","HC",166,271,218,0.00595872625392921,2.54574638844302,1.60885608856089,8,0.302752293577982,0.00214052962504016,0.00885608856088561
"CL","HC",167,215,163,0.00708541621386655,2.49744897959184,1.51627906976744,9,0.319148936170213,0.00300946799380146,0.0116061725711802
"CL","HC",168,260,188,0.00558360558360558,1.86876640419948,1.44615384615385,6,0.294117647058824,0.000502574175915291,0.00986040986040986
"CL","HC",169,239,193,0.00678597798952217,2.23655913978495,1.61506276150628,7,0.317460317460317,0.00101812877049554,0.0142224253718224
"CL","HC",170,213,156,0.00690938081318097,1.75593220338983,1.46478873239437,6,0.268292682926829,0.000492028837571853,0.0166755248471964
"CL","HC",171,216,162,0.00697674418604651,1.86645962732919,1.5,6,0.382978723404255,0.000642327502110259,0.0116279069767442
"CL","HC",172,253,207,0.00649350649350649,3.27671232876712,1.63636363636364,12,0.301369863013699,0.00391831514958056,0.0133477633477633
"CL","HC",173,237,184,0.00657941786454981,1.85597826086957,1.55274261603376,6,0.365853658536585,0.00111074098296528,0.0103697346778231
"CL","HC",174,232,182,0.00679205851619645,2.30952380952381,1.56896551724138,9,0.395209580838323,0.00164947042417398,0.0148529631288252
"CL","HC",175,224,166,0.00664638052530429,1.92592592592593,1.48214285714286,7,0.227272727272727,0.0010367905760936,0.0112908392056374
"CL","HC",176,226,183,0.0071976401179941,2.10068649885584,1.61946902654867,7,0.282722513089005,0.00138330393885949,0.0150245821042281
"CL","HC",177,253,195,0.00611707133446264,1.94278606965174,1.54150197628458,7,0.340909090909091,0.000873051005853131,0.0137241985068072
"CL","HC",178,239,181,0.00636405189690939,1.89285714285714,1.51464435146444,7,0.3,0.000663705541784845,0.0104426707921662
"CL","HC",179,239,182,0.00639921240462712,2.26174496644295,1.52301255230126,8,0.2625,0.00141143575821989,0.0146091909567174
"CL","HC",180,226,169,0.00664700098328417,1.89772727272727,1.49557522123894,6,0.285714285714286,0.000582010582010582,0.0155752212389381
"CL","HC",181,232,170,0.00634423048216152,2.13623978201635,1.46551724137931,8,0.26865671641791,0.000877207991832498,0.0109717868338558
"CL","HC",182,218,165,0.00697585929903184,1.97897897897898,1.51376146788991,9,0.342857142857143,0.000793218200680665,0.0114573204244705
"CL","HC",183,246,196,0.00650406504065041,3.52019386106624,1.59349593495935,15,0.271356783919598,0.00422119198967643,0.0179857308777169
"CL","HC",184,213,162,0.00717512622907255,2.34278959810875,1.52112676056338,7,0.235714285714286,0.00158723061790217,0.0116927982992293
"CL","HC",185,223,159,0.00642346382256696,2.05263157894737,1.42600896860987,8,0.28695652173913,0.00132981214062295,0.0115945541954511
"CL","HC",186,234,188,0.0068962987417923,2.02816901408451,1.60683760683761,6,0.34375,0.000859385371139514,0.0145629287260189
"CL","HC",187,260,209,0.00620730620730621,2.59507042253521,1.60769230769231,8,0.328358208955224,0.0032303882532849,0.00923670923670924
"CL","HC",188,194,138,0.00737140110036857,2.0446735395189,1.42268041237113,7,0.259615384615385,0.00197656312921152,0.0133539875006677
"CL","HC",189,293,236,0.00551685445789892,2.4855842185129,1.61092150170648,8,0.28448275862069,0.00110197460694546,0.011606433213334
"CL","HC",190,235,177,0.00643753409710857,2.21686746987952,1.5063829787234,7,0.304054054054054,0.00194699105230634,0.0149299872704128
"CL","HC",191,203,147,0.00716968248548993,1.63703703703704,1.44827586206897,4,0.196261682242991,0.000354077080532052,0.0126322977125299
"CL","HC",192,213,169,0.00748516254761272,2.1304347826087,1.5868544600939,6,0.264150943396226,0.00151847733841292,0.0113827619806892
"CL","HC",193,220,177,0.00734744707347447,2.89320388349515,1.60909090909091,10,0.287425149700599,0.0021701500971068,0.0109173931091739
"CL","HC",194,224,173,0.00692664958360026,2.55164319248826,1.54464285714286,11,0.307692307692308,0.00288319448165815,0.0110105701473414
"CL","HC",195,240,186,0.00648535564853557,2.95789473684211,1.55,11,0.218181818181818,0.00223673790518991,0.0144351464435146
