"group","x","y","mdegree","betweennesssT","betweennesss","closeness"
"Mat",126.233373900505,129.821864871587,15,2.75233813823214e-05,3.64285714285714,0.0666666666666667
"Mat",167.732930876901,51.7027112132559,12,3.77771901325979e-06,0.5,0.0555555555555556
"Mat",170.479833168121,49.1551056741234,12,3.77771901325979e-06,0.5,0.0555555555555556
"Mat",171.414841602976,48.5207700767504,12,3.77771901325979e-06,0.5,0.0555555555555556
"Mat",169.097128407103,49.5086858298267,12,3.77771901325979e-06,0.5,0.0555555555555556
"Mat",169.178224387574,49.0230146813417,15,2.75233813823214e-05,3.64285714285714,0.0666666666666667
"Mat",171.912601870817,51.3692436031197,14,1.6190224342542e-05,2.14285714285714,0.0625
"Mat",173.962099141012,53.4680490382244,1,0,0,1
"Mat",109.606659118201,61.2250248477967,10,0.000188274319965605,24.9190476190476,0.00666666666666667
"Mat",113.767299874932,59.0956006685469,14,0.000493451054253442,65.3107142857143,0.00684931506849315
"Mat",157.754820323857,26.2378630120872,10,0.000220160067351333,29.1392857142857,0.00666666666666667
"Mat",153.682799511878,22.0520237440274,8,0.000105245452795602,13.9297619047619,0.00657894736842105
"Mat",155.652818476965,16.9828206211044,10,0.00148163938613865,196.102380952381,0.00769230769230769
"Mat",158.456237089553,18.6504099777322,4,3.02217521060783e-05,4,0.166666666666667
"Mat",160.636059248053,23.454074864061,9,8.96038971668906e-05,11.8595238095238,0.0062111801242236
"Mat",98.8252032951989,24.4337225358654,11,0.000324883835140342,43,0.00636942675159236
"Mat",92.1953646809025,26.443319575333,9,8.96038971668906e-05,11.8595238095238,0.0062111801242236
"Mat",193.30745843097,18.7251017021514,9,0.000141516048468022,18.7303565949851,0.00694444444444444
"Mat",192.878688125124,11.8455374534693,4,2.5184793421732e-06,0.333333333333333,0.25
"Mat",195.81568123969,13.8701281911876,4,2.5184793421732e-06,0.333333333333333,0.25
"Mat",141.497356093759,161.311600375623,3,0,0,0.2
"Mat",145.760204276672,101.356253613929,4,3.17909584654324e-05,4.20769230769231,0.032258064516129
"Mat",144.0139889889,105.830791491912,2,0,0,0.024390243902439
"Mat",144.020225597952,97.6387000536646,9,0,0,0.0625
"Mat",145.113351041425,103.782291826254,11,4.78511075012907e-05,6.33333333333333,0.0769230769230769
"Mat",66.1562489026412,190.443642041792,11,4.78511075012907e-05,6.33333333333333,0.0769230769230769
"Mat",69.7512498583649,187.639638761098,1,0,0,1
"Mat",15.9043911078852,165.223356318095,1,0,0,1
"Mat",14.4833139468094,156.872255142231,9,0.00014846435722111,19.65,0.0185185185185185
"Mat",14.2942361306971,158.323652899408,8,8.99097125155831e-05,11.9,0.0181818181818182
"Mat",198.361240185467,104.535220904818,16,0.000624456952891844,82.65,0.0208333333333333
"Mat",198.582185338986,103.504632763313,12,0.00014468663820785,19.15,0.0185185185185185
"Mat",166.250360739968,141.846868694157,4,2.5184793421732e-06,0.333333333333333,0.032258064516129
"Mat",166.568956273793,142.111467673523,4,6.34656794227645e-05,8.4,0.04
"Mat",89.9151316331645,128.870520002431,7,0.000268973593744097,35.6,0.0454545454545455
"Mat",89.9267859361647,131.396230892566,5,0,0,0.0333333333333333
"Mat",86.5718772708987,122.908525179375,5,0,0,0.0333333333333333
"Mat",86.5769480860964,125.688879652691,6,9.82206943447546e-05,13,0.0344827586206897
"Mat",116.835804775886,91.7754093092764,7,0.00036266102527294,48,0.0454545454545455
"Mat",113.310863180749,86.3880686071011,5,0,0,0.0333333333333333
"Mat",110.645653370149,92.7727351708245,3,0.000211552264742548,28,0.0108695652173913
"Mat",100.11059894449,83.6702939230886,3,4.15549091458577e-05,5.5,0.0344827586206897
"Mat",102.964825802942,82.7290447800053,3,4.15549091458577e-05,5.5,0.0344827586206897
"Mat",104.009681286641,81.3893965125577,7,0.00131588481823417,174.163935117383,0.00675675675675676
"Mat",106.388397623788,84.1449948145446,13,0.00014967768560674,19.81059007848,0.00719424460431655
"Mat",101.893823077336,83.1942397440228,9,0.000327851090873585,43.3927311325733,0.00699300699300699
"Mat",102.324942447231,86.3814632735192,2,0,0,0.00316455696202532
"Mat",40.2777272311736,80.3368716377881,4,0.000258592793949261,34.2260492431545,0.0037593984962406
"Mat",37.0072278178016,74.4363989741716,3,0.000123901256143292,16.3989507568455,0.00373134328358209
"Mat",179.038922789502,115.870662619764,7,0.00326394922745646,432,0.00671140939597315
"Mat",176.251590230121,117.311412750331,3,0.00343772430206641,455,0.00793650793650794
"Mat",178.720791044613,122.271836148478,4,7.55543802651959e-05,10,0.00925925925925926
"Mat",149.001150306748,165.807128366301,4,7.55543802651959e-05,10,0.00925925925925926
"Mat",144.582478641426,172.085432865167,5,0.000876430811076272,116,0.0125
"Mat",145.187699394583,166.842557056698,4,7.55543802651959e-05,10,0.00925925925925926
"Mat",153.179500324129,196.895587613267,7,5.66657851988969e-06,0.75,0.0909090909090909
"Mat",156.449498691064,195.579279320934,7,5.66657851988969e-06,0.75,0.0909090909090909
"Mat",157.732151011769,197.880338007092,4,0,0,0.0714285714285714
"Mat",116.510946354035,170.229243382056,2,0,0,0.5
"Mat",123.650547340125,174.859982069357,2,0,0,0.5
"Mat",111.5102575348,120.664287442718,11,4.96140430408119e-05,6.56666666666666,0.0172413793103448
"Mat",111.507927717349,122.512037051114,16,0.00031704261080693,41.9621747533512,0.00934579439252336
"Mat",118.242745372667,124.100953500192,14,3.0030887917543e-05,3.97473817032641,0.00833333333333333
"Mat",111.960710155479,123.708935828487,16,0.000703606294563768,93.1258111169875,0.00934579439252336
"Mat",31.9771767079084,57.3110422852664,16,0.000373742910336785,49.4667428976252,0.00847457627118644
"Mat",34.3008104834393,60.2757050329722,16,9.7272308115695e-05,12.8744763406528,0.00847457627118644
"Mat",37.5131770424583,60.9766639292333,17,0.000186783736228523,24.7217614085261,0.00854700854700855
"Mat",81.8926670309893,183.914851174277,17,0.000706162005970676,93.4640723002488,0.00961538461538462
"Mat",87.2408393710872,190.03578782286,16,0.00031704261080693,41.9621747533512,0.00934579439252336
"Mat",89.1054844929569,187.57575526799,11,1.28892174904792e-05,1.70595238095238,0.00581395348837209
"Mat",81.4261104639448,120.709217528393,9,8.50886234891373e-06,1.12619047619048,0.00574712643678161
"Mat",15.7367390163043,16.627716415102,11,1.76653336715291e-05,2.33809523809524,0.00581395348837209
"Mat",13.6071415799109,10.3502009461387,8,1.0793482895028e-06,0.142857142857143,0.00571428571428571
"Mat",15.1198159424861,17.0541341864902,13,0.000249896112727135,33.075,0.00680272108843537
"Mat",10.6837280796909,16.3645151645279,10,8.09511217127099e-06,1.07142857142857,0.00578034682080925
"Mat",12.4950483102183,14.4673176104629,7,4.94881190737033e-05,6.55,0.0357142857142857
"Mat",10.3369463209473,11.4069969736754,4,0,0,0.0263157894736842
"Mat",13.8902835395894,15.140508254434,5,1.24664727437573e-05,1.65,0.0333333333333333
"Mat",14.794893193692,16.097179581952,6,2.12811504413635e-05,2.81666666666667,0.0344827586206897
"Mat",148.355279270917,23.5764937276685,8,0.000254294457006859,33.6571428571429,0.0116279069767442
"Mat",151.926351757465,16.1026701780686,8,0.000226231401479787,29.9428571428571,0.0138888888888889
"Mat",150.182813377702,17.5242274260085,8,0.000226231401479787,29.9428571428571,0.0138888888888889
"Mat",144.775647219091,18.9583936820388,8,1.24574070967653e-05,1.64880011629238,0.00316455696202532
"Mat",152.912840130935,19.2894555898249,9,0.000195284928848723,25.8469367577727,0.003584229390681
"Mat",146.727702333561,21.1435645907077,4,0,0,0.00306748466257669
"Mat",112.847009836775,96.1947719335303,9,0.000195284928848723,25.8469367577727,0.003584229390681
"Mat",112.139348855719,102.69065084284,10,0.000241457050121898,31.9580478688838,0.00359712230215827
"Mat",108.414104323737,99.5898117606953,12,0.000236662515059822,31.3234671807427,0.0175438596491228
"Mat",113.819455199987,96.8103709649981,12,0.000383210087264983,50.7197710999569,0.0181818181818182
"Mat",108.72328205081,99.2614302688271,13,0.000451935890359597,59.8159747685444,0.0185185185185185
"Mat",132.278186269471,26.9766016284629,12,0.000236662515059822,31.3234671807427,0.0175438596491228
"Mat",137.069382706709,28.534990433175,12,6.45388621483262e-05,8.54204109964172,0.0153846153846154
"Mat",134.410389360301,28.5838271975628,2,0,0,0.5
"Mat",139.052293232142,30.9415221939075,2,0,0,0.5
"Mat",189.061729999008,145.684048819615,8,2.26663140795588e-05,3,0.0833333333333333
"Mat",185.608077900168,146.40370749899,8,2.26663140795588e-05,3,0.0833333333333333
"Mat",189.569045463669,141.004771568514,8,2.26663140795588e-05,3,0.0833333333333333
"Mat",186.898381785285,147.471440998553,7,0,0,0.0666666666666667
"Mat",187.590832334373,147.430366750798,7,0,0,0.0666666666666667
"Mat",22.6003408622384,91.3413640907129,4,0,0,0.00377358490566038
"Mat",23.723729124672,88.9854976724869,6,0.000112201652545738,14.8504497226911,0.00460829493087558
"Mat",26.0726904934222,90.7386672501503,5,5.90633685966379e-05,7.81733215060801,0.00444444444444444
"Mat",22.8398043707346,91.2551001588839,6,0.000112201652545738,14.8504497226911,0.00460829493087558
"Mat",30.9040350923345,90.4338527731075,4,0.00245551735861887,325,0.00558659217877095
"Mat",12.406945913546,127.089913228391,6,0.00244931836472927,324.179532163743,0.00549450549450549
"Mat",13.204615855625,127.390717670616,6,0.00244931836472927,324.179532163743,0.00549450549450549
"Mat",87.825909352486,88.6103500250377,4,0.00245551735861887,325,0.00558659217877095
"Mat",84.9271921644631,91.3632332369599,3,4.46337006841085e-05,5.90749345404518,0.00552486187845304
"Mat",86.5589498303794,89.2480253583669,6,5.03695868434639e-05,6.66666666666667,0.00613496932515337
"Mat",83.2144343485168,88.9803757050251,8,0.000383438479845869,50.75,0.00714285714285714
"Mat",82.4505678867594,91.17411774023,4,0,0,0.00578034682080925
"Mat",180.952476050917,197.227247971802,8,0.000383438479845869,50.75,0.00714285714285714
"Mat",181.031507199594,194.608247987914,12,0.000425960248558564,56.3779686979687,0.0151515151515152
"Mat",183.563740365198,194.388645958602,7,9.9386663060117e-05,13.1543217893218,0.0133333333333333
"Mat",178.928372548652,192.884640113132,6,5.93192375897978e-05,7.85119769119769,0.0131578947368421
"Mat",181.758982156528,181.879850657475,5,0.000125156975672634,16.5651515151515,0.00869565217391304
"Mat",182.472282528743,176.319061889692,9,0.000985660312848556,130.457070707071,0.00943396226415094
"Mat",183.988975560122,177.014310111313,9,0.000985660312848556,130.457070707071,0.00943396226415094
"Mat",179.606598383752,180.857985829537,6,0.00235729666427411,312,0.00862068965517241
"Mat",154.269597624875,162.997431451047,4,0,0,0.1
"Mat",154.755875225869,158.859999615101,2,0,0,0.0625
"Mat",188.561963072569,4.61490411773949,3,7.55543802651959e-05,10,0.0909090909090909
"Mat",185.390692905696,9.23346554494819,3,0,0,0.00925925925925926
"Mat",179.920048271908,2.39793151144415,3,0,0,0.00925925925925926
"Mat",186.013942254017,7.95430598876815,5,0.000161182677899084,21.3333333333333,0.0116279069767442
"Mat",181.06483617683,1.23826146103389,7,0.000384800966267477,50.9303318903319,0.0128205128205128
"Mat",131.112637023897,133.223502600003,5,0,0,0.0105263157894737
"Mat",132.914908593948,127.063879450937,5,0,0,0.0105263157894737
"Mat",134.104418877618,127.160261883301,5,0,0,0.0105263157894737
"Mat",135.353600961302,127.158821594688,3,0.00132975709266745,176,0.00458715596330275
"Mat",14.8025452115027,26.8680166119041,3,0.000339994711193381,45,0.00384615384615385
"Mat",18.7197730503556,22.481318318894,3,0.000339994711193381,45,0.00384615384615385
"Mat",18.2897558878987,23.5368067957378,7,0,0,0.142857142857143
"Mat",18.9977296377973,30.9150034288646,7,0,0,0.142857142857143
"Mat",14.5592105256329,26.8999104947535,7,0,0,0.142857142857143
"Mat",197.425577166174,81.70569770056,7,0,0,0.142857142857143
"Mat",110.522004726973,137.145600394958,7,0,0,0.142857142857143
"Mat",109.040671095277,144.487861048694,7,0,0,0.142857142857143
"Mat",108.250151763804,137.389511635098,7,0,0,0.142857142857143
"Mat",118.777852506699,151.125834106853,13,5.82263814330497e-05,7.70655271457129,0.004
"Mat",121.492170428565,153.469577003399,8,2.3385879605894e-06,0.30952380952381,0.00384615384615385
"Mat",121.634495822389,147.40180123605,14,0.000540633435000868,71.5555382895398,0.00454545454545455
"Mat",123.66617466576,147.208811329257,12,4.79288379561978e-05,6.34362134769256,0.00398406374501992
"Mat",128.66884358549,65.8266667083559,12,0.000651359292423535,86.210659148717,0.00452488687782805
"Mat",128.067137352956,63.9924093950266,13,5.82263814330497e-05,7.70655271457129,0.004
"Mat",128.201667028511,65.8565616583759,9,8.73863270448212e-06,1.15660173160173,0.00386100386100386
"Mat",111.556562159874,75.4999546429039,2,0,0,0.00943396226415094
"Mat",104.732828011521,182.211294725481,2,0,0,0.00943396226415094
"Mat",108.621200870699,187.806831726091,3,0.000377771901325979,50,0.0123456790123457
"Mat",103.384393260297,187.381884519489,4,0,0,0.0909090909090909
"Mat",80.7990858986559,34.7332190750345,4,0,0,0.0909090909090909
"Mat",79.7705314401748,38.7807433883354,5,0.000695100298439802,92,0.0151515151515152
"Mat",79.2048290168297,35.4033216996003,4,6.04435042121567e-05,8,0.0113636363636364
"Mat",82.9298954810675,33.5011357700405,7,9.44429753314948e-07,0.125,0.00377358490566038
"Mat",82.3762789787901,37.9812484431917,9,0.00030670552884874,40.594010270775,0.0043859649122807
"Mat",86.7560617840882,39.6585850148771,10,2.43991522838296e-05,3.22934980052627,0.00390625
"Mat",81.6432991395564,37.1468384345124,11,0.00152934658053467,202.416666666667,0.00735294117647059
"Mat",159.319345529112,181.302840079635,5,0.00253862717691058,336,0.008
"Mat",154.829654929346,184.83377572626,3,0,0,0.0909090909090909
"Mat",159.80782753323,183.120047773814,3,0,0,0.0909090909090909
"Mat",156.46322777441,183.200536102886,3,0,0,0.0909090909090909
"Mat",158.027905961053,186.351671205561,4,6.79989422386763e-05,9,0.125
"Mat",159.734837056335,181.361474189209,2,0,0,0.5
"Mat",155.052651680767,183.47730485223,2,0,0,0.5
"Mat",93.5794479212961,143.847959134762,2,0,0,0.03125
"Mat",93.7073424689477,141.298432476833,4,7.55543802651959e-06,1,0.0333333333333333
"Mat",86.5744391155004,143.767283080242,11,0.000452707968804034,59.918163211058,0.0151515151515152
"Mat",45.4988867692945,125.266377812465,10,0.000160225093409174,21.2065922381712,0.0135135135135135
"Mat",41.929796882726,123.510692581878,10,1.89189885660104e-05,2.50402273165431,0.0144927536231884
"Mat",42.7984813421812,121.479085446725,12,0.000262507737318129,34.744211572741,0.00819672131147541
"Mat",76.8941889838894,140.009735939238,7,1.39570478476318e-05,1.8472850678733,0.00694444444444444
"Mat",70.1004878993662,145.57697605881,4,0,0,0.00657894736842105
"Mat",160.443373937885,174.751243729426,6,7.55543802651959e-06,1,0.00675675675675676
"Mat",166.396485880054,179.018503584445,5,0,0,0.0105263157894737
"Mat",162.285641901769,177.078657780774,7,0.000755543802651959,100,0.0133333333333333
"Mat",161.226927965457,177.227043698481,9,7.24062810874794e-06,0.958333333333333,0.0140845070422535
"Mat",189.082388119841,14.0483281546976,12,0.000183546253388325,24.2932643672117,0.0158730158730159
"Mat",183.304210889014,17.3117069936397,9,7.24062810874794e-06,0.958333333333333,0.0140845070422535
"Mat",181.185422160868,14.0226901171014,12,0.000183546253388325,24.2932643672117,0.0158730158730159
"Mat",66.3169546842343,95.6917387467516,4,8.31098182917155e-05,11,0.05
"Mat",69.4958937929077,94.5314670523358,4,0.000302217521060783,40,0.00458715596330275
"Mat",68.0188695974574,94.5811628997631,2,0,0,0.00403225806451613
"Mat",67.5000653691812,96.5002337744378,9,0,0,0.0476190476190476
"Mat",28.4616070090042,171.974233005948,14,1.6190224342542e-05,2.14285714285714,0.0625
"Mat",25.5716361084789,171.703405802,14,1.6190224342542e-05,2.14285714285714,0.0625
"Mat",26.7376009662948,169.02625264578,4,2.5184793421732e-06,0.333333333333333,0.125
"Mat",178.740383480679,91.7683093499356,4,2.5184793421732e-06,0.333333333333333,0.125
"Mat",180.873932280759,97.2290727185313,3,0,0,0.111111111111111
"Mat",123.04215754512,139.249192083963,4,1.00739173686928e-05,1.33333333333333,0.037037037037037
"Mat",120.726786456568,139.808424574967,4,1.00739173686928e-05,1.33333333333333,0.037037037037037
"Mat",122.818993699183,136.210299714313,6,0.000264440330928186,35,0.05
"Mat",6.7163232574529,20.2220538513996,6,0.000161182677899085,21.3333333333333,0.0476190476190476
"Mat",2.85988678184914,17.6220607429586,5,0,0,0.0294117647058824
"Mat",4.69123304761307,23.6146296216451,6,2.93176825986316e-06,0.388034188034188,0.032258064516129
"Mat",2.20298786973465,20.2936241845049,7,1.20882395824786e-05,1.59993894993895,0.037037037037037
"Mat",103.924931957677,120.518640668095,3,0,0,0.333333333333333
"Mat",129.189033480335,62.0339231896518,6,0.000755543802651959,100,0.00813008130081301
"Mat",132.977752294877,57.6684327445966,6,0.000755543802651959,100,0.00813008130081301
"Mat",130.065794535733,62.2616115736243,7,0,0,0.0666666666666667
"Mat",11.4287930519073,124.161129234326,8,2.26663140795588e-05,3,0.0833333333333333
"Mat",120.722175939796,135.162385059953,23,0.00225772271239102,298.820889598514,0.00934579439252336
"Mat",125.934296123248,137.070825762333,24,0.00013891684032451,18.3863384011505,0.00840336134453781
"Mat",121.475402203404,137.04581793354,11,0,0,0.00775193798449612
"Mat",125.979529695376,136.510092906401,11,0,0,0.00775193798449612
"Mat",6.48963859391332,156.557975280739,12,3.19007383341938e-06,0.422222222222222,0.00793650793650794
"Mat",4.95169221430143,153.578759314889,15,8.6811149450175e-05,11.4898896854779,0.00840336134453781
"Mat",190.825791523719,174.363035150699,14,3.0030887917543e-05,3.97473817032641,0.00833333333333333
"Mat",194.675144580048,171.802788043709,4,3.77771901325979e-05,5,0.00495049504950495
"Mat",86.0744617618581,40.438937252677,3,0,0,0.00483091787439614
"Mat",167.369204851339,60.0717691651359,5,0.00139775603490612,185,0.00581395348837209
"Mat",170.808172845476,55.7460784495538,10,4.15549091458577e-05,5.5,0.0158730158730159
"Mat",171.236680164393,55.5845265519928,10,7.55543802651959e-06,1,0.0158730158730159
"Mat",64.1472580948515,16.3193515129534,14,0.000148968053089545,19.7166666666667,0.0181818181818182
"Mat",64.4384469747905,17.1469571311052,13,9.04134083840177e-05,11.9666666666667,0.0178571428571429
"Mat",63.9514805642732,20.9315391559309,11,9.88503141802979e-05,13.0833333333333,0.0161290322580645
"Mat",178.050675722318,105.781189392355,8,0.00107968821508208,142.902133707188,0.005
"Mat",182.369614969102,103.962558293846,8,0.00530306695426975,701.887426732372,0.00558659217877095
"Mat",175.783732189947,107.602466889976,7,4.65918678302041e-05,6.16666666666666,0.00543478260869565
"Mat",174.997858068308,99.9019159776044,6,0,0,0.00452488687782805
"Mat",44.0597479853786,196.32357079705,7,4.65918678302041e-05,6.16666666666666,0.00543478260869565
"Mat",48.1811255049576,199.84586741631,7,4.65918678302041e-05,6.16666666666666,0.00543478260869565
"Mat",45.6165089541542,195.179538114209,8,0.00167101104353192,221.166666666667,0.00558659217877095
"Mat",89.1681389804769,60.1967984530776,7,4.65918678302041e-05,6.16666666666666,0.00543478260869565
"Mat",170.142615483412,26.3693703248515,12,0,0,0.0072992700729927
"Mat",168.863482264867,27.205551173255,18,8.87307894164156e-06,1.17439636332097,0.008
"Mat",83.2882018480524,91.5118138020807,2,0,0,0.5
"Mat",87.9576677881217,89.0549728763618,2,0,0,0.5
"Mat",81.9965847089569,91.5857677347979,2,0,0,0.00952380952380952
"Mat",131.678138594814,171.117756339221,8,0,0,0.0454545454545455
"Mat",133.871239732751,166.975991338385,15,2.75233813823214e-05,3.64285714285714,0.0666666666666667
"Mat",16.1921544424978,6.96915357592719,12,3.77771901325979e-06,0.5,0.0555555555555556
"Mat",14.6138181611143,6.86416173318615,2,0,0,0.5
"Mat",19.4850230297421,11.4802332387286,2,0,0,0.5
"Mat",12.8124490847262,8.50399683367328,3,0,0,0.111111111111111
"Mat",13.8709590992951,8.31049886440323,6,3.27402314482516e-05,4.33333333333333,0.166666666666667
"Mat",19.5983338049185,14.7879475716907,3,0,0,0.111111111111111
"Mat",42.623818919533,37.2201349093905,11,4.78511075012907e-05,6.33333333333333,0.0769230769230769
"Mat",41.5108708540419,36.0380486133114,10,7.55543802651959e-06,1,0.0666666666666667
"Mat",37.7972100180597,41.1070069675114,9,0,0,0.0625
"Mat",81.8221023863418,116.318053041067,10,7.55543802651959e-06,1,0.0666666666666667
"Mat",80.9324396575261,119.3940842166,9,0,0,0.0625
"Mat",84.480002026367,121.350636461804,9,0,0,0.0625
"Mat",82.94704101802,121.417373192477,12,0.000479209732883564,63.4258041958042,0.00813008130081301
"Mat",86.3146938506446,114.464722847758,8,4.53326281591175e-06,0.6,0.00316455696202532
"Mat",82.7462002914133,116.695588941198,10,0.0005507705752123,72.897239482224,0.00366300366300366
"Mat",174.173364195121,189.360570206505,8,4.53326281591175e-06,0.6,0.00316455696202532
"Mat",177.066377388847,187.601379398861,10,0.0005507705752123,72.897239482224,0.00366300366300366
"Mat",179.697099350146,192.090648702968,12,0.000479877515739983,63.5141885957654,0.00458715596330275
"Mat",110.794349833201,167.072495467625,5,2.95615857087744e-05,3.91262367648484,0.00440528634361234
"Mat",104.733372556557,169.678881738205,9,0.00352178575770301,466.125953960782,0.00518134715025907
"Mat",108.78424963349,170.20285119755,12,0.000479877515739983,63.5141885957654,0.00458715596330275
"Mat",107.659890380118,169.772260774223,4,0,0,0.0333333333333333
"Mat",107.891340942295,173.551218352125,4,0,0,0.0333333333333333
"Mat",110.446622789496,173.247912189803,4,0,0,0.0333333333333333
"Mat",112.268361257747,169.53601309529,6,0.000271995768954705,36,0.0476190476190476
"Mat",134.354466350746,177.722360267589,18,2.87493672653102e-05,3.80512250440013,0.008
"Mat",134.884491954956,176.366496034482,20,5.06073622384602e-05,6.6981374290714,0.00813008130081301
"Mat",20.9168153100207,76.4315791215864,22,7.14184465218905e-05,9.45258848940481,0.00826446280991736
"Mat",18.8909652005819,76.5331587203412,19,3.15349580528653e-05,4.17380937308699,0.00806451612903226
"Mat",13.933707884096,74.1121185064118,20,2.01046468601055e-05,2.66095053516926,0.00813008130081301
"Mat",156.679246176952,57.5467007357463,22,0.000182744341452415,24.1871273129344,0.00833333333333333
"Mat",167.61623200618,45.3301315006056,2,0,0,0.5
"Mat",168.453170860864,53.3928580533265,2,0,0,0.5
"Mat",172.056270142989,48.4535102051716,7,0,0,0.010752688172043
"Mat",62.3980492105087,40.0647244320026,8,7.12492782503857e-05,9.4301982228298,0.0126582278481013
"Mat",60.475957614085,36.836190302823,10,0.000226889249983043,30.0299266815056,0.0135135135135135
"Mat",61.4282245561877,41.0548418987843,12,0.000371936867140158,49.2277040503356,0.0140845070422535
"Mat",72.8906410093649,7.80483518821994,7,0,0,0.010752688172043
"Mat",68.3287778638428,12.8480005413972,9,0.000140174447247331,18.5527889654205,0.0135135135135135
"Mat",72.7037194931492,10.1727923763298,8,9.45386018027578e-05,12.512656641604,0.0114942528735632
"Mat",15.373900747873,157.481289287002,4,0,0,0.125
"Mat",18.2313501501779,159.596821132124,5,5.03695868434639e-06,0.666666666666667,0.142857142857143
"Mat",14.8405214907033,164.637588463009,6,2.77032727639052e-05,3.66666666666667,0.166666666666667
"Mat",19.2777023302199,159.684593284796,11,0.000317328397113823,42,0.0192307692307692
"Mat",21.1614022394385,160.26167385137,8,4.02956694747711e-06,0.533333333333333,0.0158730158730159
"Mat",19.635086065571,161.762355681653,4,0,0,0.0833333333333333
"Mat",16.8734174311826,165.145016159775,5,9.06652563182351e-05,12,0.111111111111111
"Mat",4.77313899264555,11.1217881086871,7,0.000611360860312543,80.9166666666667,0.0192307692307692
"Mat",3.64021450223777,11.2434236550976,1,0,0,1
"Mat",193.410038549133,151.45114077573,4,0,0,0.0833333333333333
"Mat",187.449357033756,152.753438412654,4,0,0,0.0833333333333333
"Mat",189.944678862384,153.89391625547,6,0,0,0.166666666666667
"Mat",186.891137938973,152.701049245937,6,0,0,0.166666666666667
"Mat",194.386603859744,154.287777888815,6,0,0,0.166666666666667
"Mat",165.345972027667,186.563835060223,6,0,0,0.166666666666667
"Mat",167.78276615917,194.069658909573,4,8.38505475100017e-06,1.10980392156863,0.004
"Mat",167.639014621501,187.752041409351,7,0.00132424288026663,175.27016641769,0.00416666666666667
"Mat",165.688609688811,186.302510160539,8,0.00182001045308084,240.887483517514,0.004149377593361
"Mat",160.744688203286,188.451987785926,9,4.61421393762446e-06,0.610714285714286,0.00574712643678161
"Mat",162.772689816968,106.970538720844,10,8.21204156930046e-06,1.08690476190476,0.00578034682080925
"Mat",163.158922944379,104.055661919005,3,0,0,0.111111111111111
"Mat",161.601284571607,106.159151771101,5,1.63701157241258e-05,2.16666666666667,0.142857142857143
"Mat",166.315739948622,104.533104988694,4,2.5184793421732e-06,0.333333333333333,0.125
"Mat",161.375182468608,105.077375875398,5,1.63701157241258e-05,2.16666666666667,0.142857142857143
"Mat",139.154378552896,175.076312993953,4,4.53326281591175e-05,6,0.0128205128205128
"Mat",138.041987209714,174.461490535015,8,2.96776959917756e-05,3.92799145299145,0.04
"Mat",135.131733193097,174.888412988577,9,0,0,0.0149253731343284
"Mat",137.223690747543,175.717248490873,9,0,0,0.0149253731343284
"Mat",133.655760448331,174.050209938407,11,0.00090665256318235,120,0.0161290322580645
"Mat",139.245305625986,171.239504638468,5,0,0,0.2
"Mat",69.9659731986898,10.8751786317183,5,0,0,0.2
"Mat",61.0292188225236,159.777827403467,5,0,0,0.2
"Mat",67.5689170533292,156.683867355478,5,0,0,0.2
"Mat",67.3511778327962,157.515642822472,5,0,0,0.2
"Mat",135.137085994351,149.5892792297,8,4.22744746721929e-06,0.559523809523809,0.00540540540540541
"Mat",136.197576887264,141.287204187191,9,8.96038971668906e-05,11.8595238095238,0.0062111801242236
"Mat",132.164359898794,144.3053576767,9,8.96038971668906e-05,11.8595238095238,0.0062111801242236
"Mat",133.649516296927,141.358217584463,9,8.96038971668906e-05,11.8595238095238,0.0062111801242236
"Mat",136.234987997728,147.023340016592,8,4.22744746721929e-06,0.559523809523809,0.00540540540540541
"Mat",135.48605638094,140.517539860267,3,6.04435042121567e-05,8,0.111111111111111
"Mat",133.277491473852,149.074589479568,2,0,0,0.0769230769230769
"Mat",138.156912863606,146.090158297611,4,0,0,0.00925925925925926
"Mat",50.5888080511929,9.66994890439224,5,0.000283328925994485,37.5,0.0120481927710843
"Mat",44.8086529510877,11.5945992169486,4,0,0,0.00925925925925926
"Mat",44.7138791200322,13.5898276334239,4,0,0,0.00925925925925926
"Mat",88.1652325835162,127.963982113511,9,1.92663669676249e-05,2.55,0.111111111111111
"Mat",91.5088706441449,126.534384932572,9,1.92663669676249e-05,2.55,0.111111111111111
"Mat",90.7162664447061,124.852605593982,8,6.04435042121567e-06,0.8,0.1
"Mat",106.914509276681,156.648827994469,27,0.000360347910624832,47.6938477107496,0.00869565217391304
"Mat",103.222634243802,149.541382707921,20,2.01046468601055e-05,2.66095053516926,0.00813008130081301
"Mat",81.3221978719295,131.298709427054,22,7.14184465218905e-05,9.45258848940481,0.00826446280991736
"Mat",82.8802892860591,135.928220347737,27,0.000360347910624832,47.6938477107496,0.00869565217391304
"Mat",157.262843110407,116.830154428165,22,6.6965082451976e-05,8.86316348793129,0.00826446280991736
"Mat",153.518550658346,119.654641283606,22,7.14184465218905e-05,9.45258848940481,0.00826446280991736
"Mat",100.759618576984,153.942113591075,3,0,0,0.333333333333333
"Mat",98.8570670076,156.70192998735,3,0,0,0.333333333333333
"Mat",106.583121270771,156.285174480562,9,0,0,0.0476190476190476
"Mat",68.6629955055776,51.5535744326926,14,1.6190224342542e-05,2.14285714285714,0.0625
"Mat",64.8651467444049,55.764799934747,2,0,0,0.0238095238095238
