"func","group","r","obs","mmean","lo","hi"
"O","CSR",18.5546875,1.03191842875938,0.998485056116053,0.902794116847022,1.06925883143193
"O","CSR",18.65234375,1.02709284202458,0.998223615792761,0.901112405757657,1.06750340713124
"O","CSR",18.75,1.01929381758997,0.997899641774125,0.899830784495442,1.06520203469795
"O","CSR",18.84765625,1.01034777290502,0.997676628472911,0.901124307064338,1.06673591518039
"O","CSR",18.9453125,1.00042655673482,0.99752184147434,0.902873371768872,1.06594887229655
"O","CSR",19.04296875,0.991094865212447,0.99744977326503,0.905736862476609,1.0624617892236
"O","CSR",19.140625,0.985379930545418,0.997409578738033,0.909559450641251,1.05943676301741
"O","CSR",19.23828125,0.981306990084926,0.99734009768667,0.912608765611582,1.05640411639383
"O","CSR",19.3359375,0.975830263887233,0.997180341615589,0.917254836209307,1.05503879135494
"O","CSR",19.43359375,0.968173648920774,0.996945129980226,0.915999771871319,1.05300423937314
"O","CSR",19.53125,0.961875943724379,0.996612918784051,0.912084904516373,1.05061949459012
"O","CSR",19.62890625,0.956154413235026,0.996357774206882,0.910569880842312,1.05196156188976
"O","CSR",19.7265625,0.95240302554852,0.996310156940324,0.911672260418248,1.05699232355012
"O","CSR",19.82421875,0.948453337538081,0.996153939608232,0.914173248561827,1.06890059807624
"O","CSR",19.921875,0.944224351281134,0.996107679716925,0.917982895272798,1.08117981944522
"O","CSR",20.01953125,0.93915077517283,0.996182046026111,0.92217507475939,1.09255887133577
"O","CSR",20.1171875,0.936010342761891,0.996237875748964,0.929196742733713,1.10209256448566
"O","CSR",20.21484375,0.931358070334319,0.996334534736242,0.92570846285147,1.10967358755051
"O","CSR",20.3125,0.926508965362486,0.996392111185592,0.920415596568831,1.11526941559888
"O","CSR",20.41015625,0.924520959589589,0.99633392975778,0.918125091418958,1.11931016500041
"O","CSR",20.5078125,0.923009811932452,0.996435108442378,0.917112200176665,1.11950192955194
"O","CSR",20.60546875,0.923762071263046,0.996614576523465,0.914864423978719,1.11630522892909
"O","CSR",20.703125,0.929022125887908,0.996770911333378,0.911512762718795,1.11143874908313
"O","CSR",20.80078125,0.938125382011985,0.997141970711501,0.911534453830108,1.10489369567609
"O","CSR",20.8984375,0.94905636326274,0.997608212746138,0.913094001183604,1.09484538464852
"O","CSR",20.99609375,0.960201835212554,0.99802771012357,0.914269554984195,1.09073039122753
"O","CSR",21.09375,0.970623130121624,0.998318683362875,0.91532159853729,1.09245141385779
"O","CSR",21.19140625,0.979862045373999,0.998633637647698,0.918769995263715,1.09149311737896
"O","CSR",21.2890625,0.988124509374551,0.998767550599842,0.925625691438457,1.08896997781076
"O","CSR",21.38671875,0.995728480209183,0.998670501320388,0.934294258691168,1.08434998968759
"O","CSR",21.484375,1.0026312633406,0.998548179519059,0.941383374695254,1.07758916535905
"O","CSR",21.58203125,1.00964048473536,0.998526545073965,0.936075670694499,1.07071575643912
"O","CSR",21.6796875,1.0167848811481,0.998504222047031,0.931637638315978,1.06636361149084
"O","CSR",21.77734375,1.02269455719283,0.998466222686296,0.928255262216263,1.05935946309906
"O","CSR",21.875,1.03157053612985,0.998474775464946,0.926635673445472,1.0570178002785
"O","CSR",21.97265625,1.04230585775373,0.998380586099339,0.926432145765908,1.05667937235996
"O","CSR",22.0703125,1.0522824427898,0.998324760450051,0.925068786657689,1.0547376568815
"O","CSR",22.16796875,1.05925173156087,0.998143090024392,0.923195613956332,1.05337291793647
"O","CSR",22.265625,1.06515385595877,0.997898533238284,0.92164629744855,1.05427855486655
"O","CSR",22.36328125,1.06861461290046,0.997688593806671,0.920103680135171,1.05317958453622
"O","CSR",22.4609375,1.06874667389501,0.997714839184972,0.919551677049497,1.05021637091557
"O","CSR",22.55859375,1.06809126585007,0.99795027340906,0.920494539536971,1.05136453936008
"O","CSR",22.65625,1.06603651983028,0.998046495291326,0.9237336301405,1.05612039087458
"O","CSR",22.75390625,1.06138162013893,0.998016971129594,0.927872959134305,1.06036355499559
"O","CSR",22.8515625,1.05567170390113,0.997997429022461,0.928462909984971,1.06358808484977
"O","CSR",22.94921875,1.05086396183263,0.997990072683545,0.928551308119233,1.06395796789085
"O","CSR",23.046875,1.04399381220324,0.997930646275318,0.929371668870187,1.06196947085208
"O","CSR",23.14453125,1.03590982871205,0.997846444454234,0.929518933735651,1.0593500010939
"O","CSR",23.2421875,1.0277902733061,0.997928497124932,0.928767367410479,1.06588532792676
"O","CSR",23.33984375,1.01781710957561,0.998089116673135,0.928369200880483,1.07184276756166
"O","CSR",23.4375,1.0088853915235,0.998387598058359,0.928935247081617,1.07530646384945
"O","CSR",23.53515625,1.00323169110437,0.998605839755523,0.932722382656912,1.0776356886742
"O","CSR",23.6328125,0.999698785022177,0.998626424660378,0.935608189155301,1.08122137687974
"O","CSR",23.73046875,0.996020737208981,0.998618721576788,0.935548765733019,1.08697983152939
"O","CSR",23.828125,0.991146160940903,0.998640274956705,0.939134866040015,1.09326018037867
"O","CSR",23.92578125,0.983193742271786,0.998367891597371,0.942545298590209,1.09823283217903
"O","CSR",24.0234375,0.975139808594782,0.997836868592371,0.943542903081293,1.10075580201986
"O","CSR",24.12109375,0.96777004126568,0.997365983814404,0.943970267473349,1.10164560527778
"O","CSR",24.21875,0.95988370034621,0.996700080574916,0.942678542725433,1.10104934461965
"O","CSR",24.31640625,0.954102791375233,0.9959411638658,0.938748778260301,1.09754381354741
"O","CSR",24.4140625,0.950781161434597,0.995210926846779,0.933699775038842,1.09233302702042
"O","CSR",24.51171875,0.948438624963836,0.994445976867594,0.92441916722783,1.0863958824294
"O","CSR",24.609375,0.948559775163634,0.993630453214708,0.914287917313626,1.0797353346621
"O","CSR",24.70703125,0.95199532670585,0.992950990822794,0.906922091828914,1.07215100001422
"O","CSR",24.8046875,0.956697826354735,0.992286655230277,0.905177265609603,1.07540656973022
"O","CSR",24.90234375,0.961238537326161,0.991902667705006,0.905497554520598,1.08071188595431
"O","CSR",25,0.966303814441395,0.991768393929028,0.907110001371194,1.08478476412924
"O","CSR",25.09765625,0.974243933989741,0.991756266807147,0.909935488888243,1.08775005305256
"O","CSR",25.1953125,0.983021522882079,0.991745491692669,0.913896122967748,1.08898354219097
"O","CSR",25.29296875,0.990884465599283,0.991919022854985,0.916794658745531,1.08871402624873
"O","CSR",25.390625,0.999063254727557,0.992336455356248,0.917917860363949,1.08734768098596
"O","CSR",25.48828125,1.00741229560555,0.9927499634315,0.917906550376714,1.08366287873727
"O","CSR",25.5859375,1.01613636061233,0.992972921755754,0.917631516978739,1.07762627737328
"O","CSR",25.68359375,1.02420398983256,0.993287470173706,0.917931237785141,1.0697352875906
"O","CSR",25.78125,1.03234963810646,0.993813197992963,0.917638402227237,1.06302650549017
"O","CSR",25.87890625,1.03999593054734,0.994391734722721,0.916101864390721,1.05842493318448
"O","CSR",25.9765625,1.0463833302433,0.995083179454756,0.916926040161742,1.05685709820837
"O","CSR",26.07421875,1.05151008692429,0.995656515618748,0.91874656293089,1.05991109401224
"O","CSR",26.171875,1.05482591098321,0.995931817155558,0.922414059767322,1.06117635523579
"O","CSR",26.26953125,1.0562796073116,0.996414067653958,0.928061995349212,1.06368145323335
"O","CSR",26.3671875,1.0577407843462,0.996936389815554,0.932480783644763,1.06682165261912
"O","CSR",26.46484375,1.06045399732964,0.997443389973094,0.936965206639216,1.06884922001406
"O","CSR",26.5625,1.06508078575649,0.997927678119545,0.937632967260614,1.07131937846597
"O","CSR",26.66015625,1.06989706317223,0.998398759078828,0.940772558925893,1.0741508600988
"O","CSR",26.7578125,1.07186053434273,0.998792441746597,0.943051335324332,1.07691673983174
"O","CSR",26.85546875,1.07248684123653,0.99914691565085,0.937649336049141,1.08070536692865
"O","CSR",26.953125,1.07075994383275,0.999392383989545,0.932087185746998,1.08384068182997
"O","CSR",27.05078125,1.06785478962322,0.99948750810953,0.925484403909687,1.08717628893065
"O","CSR",27.1484375,1.06595510005343,0.999523668994701,0.918766338887067,1.08927851265754
"O","CSR",27.24609375,1.06422466485178,0.99957999295864,0.913263639408705,1.08806691403049
"O","CSR",27.34375,1.06202531993742,0.999676624939217,0.912874035846812,1.08446314165627
"O","CSR",27.44140625,1.06010641915612,0.999605021062945,0.913705070838226,1.08020950323143
"O","CSR",27.5390625,1.05853189247061,0.999533713970513,0.915240063543909,1.07662881777608
"O","CSR",27.63671875,1.05600698160658,0.999286627309205,0.917121706345035,1.07131037897223
"O","CSR",27.734375,1.05171920979199,0.998939274142851,0.921012481144028,1.0642962200991
"O","CSR",27.83203125,1.04770155748228,0.998851986467323,0.926157841021082,1.05799312737791
"O","CSR",27.9296875,1.04478188954607,0.998779133836847,0.929589827691175,1.05890160957841
"O","CSR",28.02734375,1.04334699999898,0.998513160520773,0.926196291391447,1.06134722295487
"O","CSR",28.125,1.04216869362196,0.998207984588296,0.922978508246765,1.06338807711234
"O","CSR",28.22265625,1.03963337620216,0.998063377654033,0.920808068294376,1.06621789856474
"O","CSR",28.3203125,1.0367250168458,0.997842460587282,0.919975192302925,1.07053136832172
"O","CSR",28.41796875,1.03448355120705,0.997673710263441,0.918626299361224,1.07429589281327
"O","CSR",28.515625,1.03231108037209,0.997407474754921,0.917839496543434,1.07723194247222
"O","CSR",28.61328125,1.0304492359904,0.997117053257751,0.91744267760975,1.07883683800326
"O","CSR",28.7109375,1.03031877125518,0.997038981219586,0.918623895198229,1.0800074805836
"O","CSR",28.80859375,1.03047376711979,0.997154058770141,0.922179636025691,1.07913523195378
"O","CSR",28.90625,1.02976344129767,0.997374005757447,0.928000264105673,1.07734029820753
"O","CSR",29.00390625,1.02764486074866,0.99758147962733,0.935341683547384,1.07434858146423
"O","CSR",29.1015625,1.02381791476773,0.997793643181473,0.94070804188286,1.0700000977275
"O","CSR",29.19921875,1.01982228933348,0.997787745026688,0.942055804703959,1.06697686756134
"O","CSR",29.296875,1.01676469315798,0.997827661385583,0.944797836958712,1.06333610954615
"O","CSR",29.39453125,1.01424031416351,0.998150597376533,0.943236205611054,1.05779441768573
"O","CSR",29.4921875,1.01282328620338,0.998472431894079,0.942088133880005,1.05168448297902
"O","CSR",29.58984375,1.01059718313767,0.99889616876324,0.94276505360567,1.05338978636885
"O","CSR",29.6875,1.00878139950785,0.999359160442564,0.944953972619695,1.05760730274363
"O","CSR",29.78515625,1.00727247314229,0.999926635487447,0.944883723738695,1.05995728251595
"O","CSR",29.8828125,1.00641685014454,1.00033318003056,0.946375015472276,1.06048515439831
"O","CSR",29.98046875,1.00814609683384,1.00063583869065,0.944316244376898,1.06191499219601
"O","CSR",30.078125,1.00989748154853,1.00085752181985,0.941607255779941,1.0650976658026
"O","CSR",30.17578125,1.01188936672008,1.0009892830501,0.938293352998726,1.06668687690952
"O","CSR",30.2734375,1.01343383926046,1.001127283981,0.936820763970148,1.06681634212796
"O","CSR",30.37109375,1.01509655122721,1.00124471894311,0.934897654203533,1.06675833602588
"O","CSR",30.46875,1.01626452411814,1.00136579230152,0.931543305145277,1.06656994343361
"O","CSR",30.56640625,1.01715917618651,1.00135860847689,0.928625872620333,1.06720596809306
"O","CSR",30.6640625,1.01696764787096,1.00140715162736,0.925716465742133,1.06791875198886
"O","CSR",30.76171875,1.01594904202846,1.001502383269,0.923279357648584,1.06546860823336
"O","CSR",30.859375,1.01445884445451,1.00144293401589,0.922825392779568,1.06188789941466
"O","CSR",30.95703125,1.01125116171018,1.00125944217023,0.923547897156528,1.06057062987738
"O","CSR",31.0546875,1.00632446009005,1.00100078377876,0.923715445371682,1.06004527929965
"O","CSR",31.15234375,1.00123424766706,1.00066341896479,0.923295864192668,1.05771911144557
"O","CSR",31.25,0.998035345798535,1.00036463762668,0.922852513026463,1.05470454731303
"O","CSR",31.34765625,0.995363928082066,1.00015739351811,0.921448709355599,1.05224219691254
"O","CSR",31.4453125,0.991796129562474,0.999797861785596,0.92110166718518,1.05371115476548
"O","CSR",31.54296875,0.988691357519187,0.99944732663076,0.919816056752419,1.05473695644092
"O","CSR",31.640625,0.986140620569083,0.999052512720897,0.91876567453944,1.05619933734178
"O","CSR",31.73828125,0.982528567652264,0.998723093055998,0.920225399988128,1.05871926236418
"O","CSR",31.8359375,0.97794435154235,0.998509407112185,0.922464988557285,1.06064445549857
"O","CSR",31.93359375,0.973946348715917,0.998356493379046,0.92566523400822,1.06286283972152
"O","CSR",32.03125,0.970331903088438,0.998232790196443,0.932335075864997,1.06389605260218
"O","CSR",32.12890625,0.966917075059204,0.998094957213827,0.939270187846626,1.06483758775724
"O","CSR",32.2265625,0.961726118040162,0.997924904201119,0.937574091019052,1.06566428363958
"O","CSR",32.32421875,0.957766136270574,0.997721302566745,0.93474452512542,1.06505216186173
"O","CSR",32.421875,0.955549540481885,0.997476914186632,0.934079124800207,1.06411034891966
"O","CSR",32.51953125,0.955738502530602,0.997369606009289,0.937122517558058,1.06335941814916
"O","CSR",32.6171875,0.956076078709621,0.997301973323506,0.939013765219806,1.06197168764771
"O","CSR",32.71484375,0.958481060844086,0.997326424935342,0.937054246549055,1.06012686434603
"O","CSR",32.8125,0.962391516805403,0.997315855992918,0.935665165727851,1.0566583518517
"O","CSR",32.91015625,0.966610625451949,0.997388589475526,0.933210715765161,1.05757586110928
"O","CSR",33.0078125,0.970834958328538,0.997554166678429,0.931762053981715,1.06448917120993
"O","CSR",33.10546875,0.975004869066194,0.997869345611819,0.929514294961816,1.07181615115564
"O","CSR",33.203125,0.980511643883782,0.998117156170164,0.929481190764311,1.07736833454833
"O","CSR",33.30078125,0.98630860712695,0.998306463455082,0.930292613291675,1.08195908701363
"O","CSR",33.3984375,0.992162165937786,0.998330764770178,0.931680101831014,1.08494090823025
"O","CSR",33.49609375,0.996162715539193,0.998205653376418,0.931149100899581,1.08689679119049
"O","CSR",33.59375,0.999020832104467,0.99811228492286,0.930627140377902,1.08761359376538
"O","CSR",33.69140625,1.00207455992825,0.998046322765286,0.931914871300469,1.08714810682578
"O","CSR",33.7890625,1.00517853055682,0.998004538073139,0.932116318891695,1.08742954693971
"O","CSR",33.88671875,1.00827875883574,0.997972533905221,0.933996457868147,1.08687030811975
"O","CSR",33.984375,1.01220212401037,0.998110830281736,0.937221277700191,1.08672942367595
"O","CSR",34.08203125,1.01661271320935,0.998479036614542,0.942763462097415,1.08716317232258
"O","CSR",34.1796875,1.02027670780923,0.998869448790768,0.941049891903817,1.08782564779729
"O","CSR",34.27734375,1.02089933582977,0.999321976202322,0.939681783591027,1.08743146289173
"O","CSR",34.375,1.02014553619833,0.999882310592273,0.937345853279195,1.08630924905904
"O","CSR",34.47265625,1.01783359065882,1.00051990100638,0.934812253121996,1.08340018209585
"O","CSR",34.5703125,1.01357901590631,1.00109213240504,0.930076430714353,1.0792250408228
"O","CSR",34.66796875,1.00826111184046,1.00158575718258,0.924755151892755,1.07530312156874
"O","CSR",34.765625,1.00514493317608,1.00209584566092,0.920971953620251,1.07039737882766
"O","CSR",34.86328125,1.00263422032807,1.00246650256353,0.916339000129032,1.06531438877725
"O","CSR",34.9609375,1.00016894666242,1.00259708282212,0.913502533306076,1.06458252379645
"O","CSR",35.05859375,0.996490180284272,1.00267236484334,0.912302448183084,1.06905596455319
"O","CSR",35.15625,0.994531671600374,1.00272623007385,0.910838752788197,1.07241436861033
"O","CSR",35.25390625,0.992882092657363,1.00269268461181,0.909185540771414,1.07389090877088
"O","CSR",35.3515625,0.992132032185918,1.00260728560606,0.908201007179285,1.07335094956692
"O","CSR",35.44921875,0.99051711751308,1.00237885090721,0.906881506043911,1.07108912213545
"O","CSR",35.546875,0.990549694999804,1.00220716946529,0.906843406975258,1.06948365194369
"O","CSR",35.64453125,0.990391544788479,1.00208783143521,0.909331143856558,1.06885722083269
"O","CSR",35.7421875,0.990617816566048,1.00196008123524,0.913122210593881,1.06754950050184
"O","CSR",35.83984375,0.991348111245327,1.0015428659086,0.915835717960232,1.06420186649675
"O","CSR",35.9375,0.992745171117805,1.00090727806426,0.916976746821666,1.05987468512985
"O","CSR",36.03515625,0.994064427096601,1.00029077404832,0.916998932259473,1.05679858967813
"O","CSR",36.1328125,0.994755912098473,0.999706189078722,0.91805143344979,1.05494223944428
"O","CSR",36.23046875,0.995552431344354,0.999128452139995,0.919572172420693,1.05122311024445
"O","CSR",36.328125,0.995817088393256,0.998677431008935,0.922892506929803,1.04677073524881
"O","CSR",36.42578125,0.995533495450829,0.998231945088337,0.925897658745202,1.04563201525369
"O","CSR",36.5234375,0.996078271161351,0.997785668661318,0.924204580868911,1.04440400108122
"O","CSR",36.62109375,0.997166681472597,0.997355672018865,0.92367339350138,1.04499390119902
"O","CSR",36.71875,0.998250532864683,0.997044351879088,0.924300081676677,1.04794507574391
"O","CSR",36.81640625,0.999908694333991,0.996754042044109,0.925774061096198,1.04970231011946
"O","CSR",36.9140625,1.00094600804175,0.996757526154461,0.928188985538103,1.05032193406298
"O","CSR",37.01171875,1.00137292472055,0.996897364323556,0.929616427868612,1.05143013321154
"O","CSR",37.109375,1.0006879853038,0.997018805520658,0.930533038607523,1.05284002781046
"O","CSR",37.20703125,1.00137979502987,0.997306226485761,0.9311011052033,1.05176287451199
"O","CSR",37.3046875,1.00116256943138,0.997506414411924,0.92924385048283,1.04773772151372
"O","CSR",37.40234375,0.999808084933868,0.997541155441754,0.925546034725091,1.04619032948432
"O","CSR",37.5,0.998622727786352,0.997486359288411,0.921211491746715,1.04790544066441
"O","CSR",37.59765625,0.999937309855542,0.997490559076446,0.918102052287988,1.05160441925476
"O","CSR",37.6953125,1.00203758990055,0.997486584569109,0.915606476979463,1.05212901129796
"O","CSR",37.79296875,1.00370344540068,0.997473131345195,0.913477183490975,1.05604755980065
"O","CSR",37.890625,1.00411433066568,0.997337128228107,0.912025889768857,1.06294147859557
"O","CSR",37.98828125,1.00472200748429,0.997285656995016,0.911415336824011,1.0701593309892
"O","CSR",38.0859375,1.00640021490124,0.997368541972439,0.911807800720465,1.0777395395742
"O","CSR",38.18359375,1.00807439770443,0.99754604433826,0.91357797218368,1.08558819713323
"O","CSR",38.28125,1.01126418479207,0.997630602315612,0.914996262598174,1.09089836304793
"O","CSR",38.37890625,1.01422446490761,0.997715062765954,0.915437383246932,1.09233636672062
"O","CSR",38.4765625,1.01665115800726,0.997868740953744,0.915109779003218,1.09056213574073
"O","CSR",38.57421875,1.01882598523589,0.998111667841223,0.914740580132827,1.08797915004685
"O","CSR",38.671875,1.0221990483441,0.998408839456969,0.916795938680783,1.08354936414585
"O","CSR",38.76953125,1.02559213973144,0.998710901842084,0.918938951116852,1.07922972006347
"O","CSR",38.8671875,1.02760973858773,0.998940657070662,0.920339495653098,1.07564970683319
"O","CSR",38.96484375,1.02856883103637,0.999114204114446,0.922465923578856,1.07112594571871
"O","CSR",39.0625,1.0303482969507,0.99932429662621,0.925528771929394,1.06537747026621
"O","CSR",39.16015625,1.03265278894128,0.999575118910647,0.930025348313047,1.0599821642236
"O","CSR",39.2578125,1.03407770508371,0.999613234098101,0.935189031918778,1.05745681677327
"O","CSR",39.35546875,1.03579780653476,0.999641801426185,0.941138039579555,1.06319432171691
"O","CSR",39.453125,1.03686422172851,0.999735179482668,0.939361211644856,1.06820304164701
"O","CSR",39.55078125,1.03674861894756,0.999789015385417,0.937338390038632,1.07179312453113
"O","CSR",39.6484375,1.03692442976982,0.999828930437542,0.936351335254635,1.07581821546741
"O","CSR",39.74609375,1.0362138090992,0.999856963578369,0.937305376994186,1.07914175608783
"O","CSR",39.84375,1.03552127443341,0.999809047751668,0.934955322538526,1.08093584982769
"O","CSR",39.94140625,1.03538791218519,0.999621013374902,0.931844909608249,1.08010180442872
"O","CSR",40.0390625,1.03603405752586,0.999512003196748,0.929392428615657,1.07634586317313
"O","CSR",40.13671875,1.03640117522492,0.999385611680142,0.928394925800987,1.0700009937837
"O","CSR",40.234375,1.03644944376502,0.999190620314436,0.926486562964024,1.06289004993082
"O","CSR",40.33203125,1.03622690250344,0.998896665557684,0.925430199061596,1.0618396878934
"O","CSR",40.4296875,1.03582303206508,0.998576788764993,0.924075219080977,1.06367751311985
"O","CSR",40.52734375,1.03581508904833,0.998240715788166,0.921897691954812,1.06473682669845
"O","CSR",40.625,1.03632235128082,0.997795394549688,0.919756256127809,1.06336148637545
"O","CSR",40.72265625,1.03555666292717,0.997154058865907,0.915521412643103,1.06025221878285
"O","CSR",40.8203125,1.03434692167162,0.996507051963043,0.912439500752419,1.06068882181865
"O","CSR",40.91796875,1.03505939313224,0.996092496514076,0.911369040542043,1.05912278148981
"O","CSR",41.015625,1.03630389608689,0.995786454913711,0.911858094474803,1.05748785054118
"O","CSR",41.11328125,1.03901358676914,0.99573395187671,0.913488507443926,1.05631322377062
"O","CSR",41.2109375,1.04179774229933,0.995631331525444,0.915479376965305,1.05507896125407
"O","CSR",41.30859375,1.04346806199388,0.995488337583741,0.917112203526321,1.05423080111981
"O","CSR",41.40625,1.04259125818201,0.995496480089773,0.919682084510116,1.0538544630226
"O","CSR",41.50390625,1.04062981504433,0.995547126657096,0.922499397096443,1.05447176588526
"O","CSR",41.6015625,1.03915623346395,0.99555281648192,0.925820292209473,1.05395292328054
"O","CSR",41.69921875,1.03750962193197,0.995720548398164,0.930666800899616,1.05594018508622
"O","CSR",41.796875,1.03542666159976,0.995910782508506,0.926954998914858,1.05889645268675
"O","CSR",41.89453125,1.03276402922356,0.996040800252461,0.923305486857979,1.06080312429492
"O","CSR",41.9921875,1.03046612146807,0.996058354542934,0.91178176928779,1.06185730825654
"O","CSR",42.08984375,1.02806380701316,0.996203183974381,0.902342492066821,1.06153952171311
"O","CSR",42.1875,1.02646118795524,0.996514531934946,0.895016549766601,1.06050386723888
"O","CSR",42.28515625,1.02453409175004,0.996902082727299,0.889485574295507,1.0599106344711
"O","CSR",42.3828125,1.02160890840814,0.99725626357468,0.885771842340486,1.05733255454819
"O","CSR",42.48046875,1.01912950234763,0.997609323592832,0.883908762546247,1.05579700885339
"O","CSR",42.578125,1.016807028241,0.997960269784841,0.883848486546664,1.05812524798927
"O","CSR",42.67578125,1.0141627230239,0.998323261369739,0.886701350039184,1.06147013807406
"O","CSR",42.7734375,1.01224978914013,0.998767237340282,0.891812807825649,1.06423580758589
"O","CSR",42.87109375,1.00957336993943,0.999118344914445,0.896887888979616,1.06635947186484
"O","CSR",42.96875,1.00760788491367,0.999351374920382,0.902710778657612,1.06811641623767
"O","CSR",43.06640625,1.00507866432729,0.999390231091531,0.90916265329362,1.06828540533
"O","CSR",43.1640625,1.00117088955444,0.999339100301822,0.917809217798049,1.06707409253337
"O","CSR",43.26171875,0.996812121901093,0.99918619025541,0.929100826487008,1.06460086637442
"O","CSR",43.359375,0.993926105198519,0.999081471384542,0.940430052664621,1.06311440220206
"O","CSR",43.45703125,0.993563334830413,0.998944928731521,0.942534427953444,1.06044787516688
"O","CSR",43.5546875,0.993652004780605,0.998894860313902,0.942519633474857,1.05903775894212
"O","CSR",43.65234375,0.994243772366144,0.998978528906317,0.939309688625656,1.05809994673282
"O","CSR",43.75,0.995440136944181,0.999109744707449,0.936736894903346,1.0569332169957
"O","CSR",43.84765625,0.996737757526963,0.99925305820383,0.936273549645569,1.05859139942225
"O","CSR",43.9453125,0.998202484325137,0.999221571896654,0.935808450412831,1.06065802854269
"O","CSR",44.04296875,1.00130304992902,0.999013781022636,0.935467511653544,1.06476524276481
"O","CSR",44.140625,1.0040456926123,0.998949675969981,0.93537554537138,1.06861174403868
"O","CSR",44.23828125,1.00585672727325,0.998907979087294,0.935808324107616,1.0702634314287
"O","CSR",44.3359375,1.00645875126551,0.998762786311428,0.936666395981417,1.07031361813086
"O","CSR",44.43359375,1.00817108374413,0.998504901272564,0.937101128099617,1.06947942331234
"O","CSR",44.53125,1.01096277249831,0.998302720117001,0.938386356294747,1.06811068811303
"O","CSR",44.62890625,1.01423691540397,0.998131137127879,0.939623277313721,1.06611781077663
"O","CSR",44.7265625,1.0165005594963,0.998048709436768,0.937799692303415,1.06900058679383
"O","CSR",44.82421875,1.01849865816365,0.998048819221646,0.933407517395206,1.07182441593781
"O","CSR",44.921875,1.0188335054909,0.99796331202244,0.928599929879758,1.07464070083762
"O","CSR",45.01953125,1.0192340593916,0.998016111780293,0.924716598635866,1.07777050174057
"O","CSR",45.1171875,1.0189378755977,0.998174761326012,0.920362833945996,1.08100522522565
"O","CSR",45.21484375,1.01785031444418,0.998432323443404,0.916241328782324,1.08300254061376
"O","CSR",45.3125,1.01798226167436,0.998684577084612,0.914153083249265,1.08320023527119
"O","CSR",45.41015625,1.01788369746112,0.998733739034129,0.91185871125976,1.08247266135807
"O","CSR",45.5078125,1.01623023797178,0.998487147629971,0.909897996487591,1.07997720089188
"O","CSR",45.60546875,1.01500472344618,0.998232594886995,0.910294592123687,1.07666145963294
"O","CSR",45.703125,1.01333861268408,0.997856161564979,0.913085735239406,1.07446814397056
"O","CSR",45.80078125,1.01183865795093,0.997470479923173,0.918177768396699,1.07235639152247
"O","CSR",45.8984375,1.01144241944197,0.997034741160489,0.92402524538078,1.07119384817041
"O","CSR",45.99609375,1.01007670072055,0.996576009149897,0.929809054937631,1.07080139315219
"O","CSR",46.09375,1.00860724572138,0.996275640769102,0.935330775593983,1.06969799901853
"O","CSR",46.19140625,1.0072461211767,0.996242489906962,0.940123721258361,1.06795027846926
"O","CSR",46.2890625,1.00657120813096,0.996195703386223,0.944811439965053,1.06480694554585
"O","CSR",46.38671875,1.00567124810183,0.996015670574234,0.947671717393871,1.06161905042532
"O","CSR",46.484375,1.00589465638045,0.995620707953978,0.946836967563423,1.0581140561907
"O","CSR",46.58203125,1.00650897988634,0.995196095839619,0.947725479904504,1.05565778371911
"O","CSR",46.6796875,1.00632368102688,0.99491825448769,0.943163403827505,1.05403947919271
"O","CSR",46.77734375,1.00508348113625,0.994731436764975,0.937452482865812,1.05067692422834
"O","CSR",46.875,1.00485411815854,0.994527031606009,0.931919213044025,1.04821251333112
"O","CSR",46.97265625,1.00528586101274,0.994266373182491,0.927827838910613,1.04854023513856
"O","CSR",47.0703125,1.00522259544278,0.993999115275441,0.926552313549007,1.0511831326698
"O","CSR",47.16796875,1.00436090277212,0.993860540467814,0.92812107200723,1.05268238227928
"O","CSR",47.265625,1.00378342425296,0.993852025153735,0.9300456291737,1.05298370850479
"O","CSR",47.36328125,1.00413886066987,0.993866809441875,0.931541431223511,1.05152960760606
"O","CSR",47.4609375,1.00488732803639,0.993901647081447,0.933799874036491,1.04853335644365
"O","CSR",47.55859375,1.00591967564308,0.994072150582791,0.935990721427017,1.04769402817949
"O","CSR",47.65625,1.00645624591592,0.994244003134242,0.935130394582322,1.05002570543818
"O","CSR",47.75390625,1.00691208867172,0.994466548722183,0.933045156277227,1.05439073700202
"O","CSR",47.8515625,1.00710048038077,0.994837768457534,0.931903072843795,1.0575802421755
"O","CSR",47.94921875,1.00619992333747,0.995098868901852,0.931103604512185,1.05885955013808
"O","CSR",48.046875,1.00522501774655,0.995436519008508,0.93218037050357,1.05797479170752
"O","CSR",48.14453125,1.00438793257028,0.995769107567424,0.935316296220568,1.05585538762709
"O","CSR",48.2421875,1.00208162424601,0.996034261821942,0.933213063164334,1.05335318591488
"O","CSR",48.33984375,0.998878908747214,0.99630438385928,0.929422361974396,1.05061250985179
"O","CSR",48.4375,0.99620679938961,0.996556079845481,0.92710332119069,1.04663587423877
"O","CSR",48.53515625,0.993782302441552,0.996846749920278,0.926090129753925,1.04113709788453
"O","CSR",48.6328125,0.991564512459691,0.997295631727504,0.925368009420453,1.04773263856311
"O","CSR",48.73046875,0.991382343975436,0.997537828197943,0.925922579728698,1.05491512558166
"O","CSR",48.828125,0.99415407626162,0.997757535321512,0.926931541245522,1.06142536823845
"O","CSR",48.92578125,0.997450561621328,0.997976759527431,0.927840524475449,1.06657321213039
