"mod","degree"
"Mat",10.62972
"Mat",7.02987
"Mat",16.29878
"Mat",13.42567
"Mat",12.50721
"Mat",6.43169
"Mat",17.32045
"Mat",15.4767
"Mat",3.34403
"Mat",4.53186
"Mat",7.8841
"Mat",14.78388
"Mat",13.41529
"Mat",11.53031
"Mat",8.21469
"Mat",0.61981
"Mat",17.37093
"Mat",18.71654
"Mat",22.91851
"Mat",0.9305
"Mat",6.16398
"Mat",13.7036
"Mat",9.30693
"Mat",2.26626
"Mat",5.47889
"Mat",9.5676
"Mat",15.74948
"Mat",17.82934
"Mat",15.449
"Mat",17.07952
"Mat",28.3562
"Mat",31.63874
"Mat",23.0471
"Mat",27.93731
"Mat",8.60767
"Mat",3.45013
"Mat",11.29896
"Mat",12.53626
"Mat",6.91417
"Mat",5.80274
"Mat",9.08696
"Mat",14.20282
"Mat",17.87697
"Mat",16.94956
"Mat",18.24106
"Mat",11.60874
"Mat",23.7006
"Mat",0.42887
"Mat",1.16664
"Mat",5.63301
"Mat",5.98433
"Mat",9.74141
"Mat",0.84896
"Mat",17.70298
"Mat",3.14273
"Mat",8.57995
"Mat",9.23728
"Mat",4.66393
"Mat",2.7037
"Mat",4.71219
"Mat",10.25711
"Mat",5.19814
"Mat",25.71706
"Mat",15.52464
"Mat",18.27841
"Mat",6.80265
"Mat",11.49702
"Mat",10.25117
"Mat",9.91419
"Mat",31.4896
"Mat",35.38981
"Mat",34.85955
"Mat",23.12841
"Mat",11.64867
"Mat",7.69742
"Mat",11.8511
"Mat",11.30002
"Mat",14.2397
"Mat",14.40389
"Mat",18.58392
"Mat",14.37581
"Mat",17.99348
"Mat",24.16531
"Mat",7.68283
"Mat",13.08474
"Mat",13.81701
"Mat",11.80752
"Mat",37.9053
"Mat",19.31762
"Mat",11.34635
"Mat",4.74936
"Mat",13.82314
"Mat",11.92848
"Mat",14.74302
"Mat",15.33176
"Mat",15.30834
"Mat",3.5846
"Mat",6.15216
"Mat",7.13717
"Mat",7.69762
"Mat",1.47244
"Mat",10.1762
"Mat",9.8163
"Mat",15.73277
"Mat",11.19425
"Mat",16.41264
"Mat",11.96391
"Mat",16.50469
"Mat",5.15192
"Mat",16.74205
"Mat",13.21216
"Mat",8.72756
"Mat",12.20124
"Mat",11.75736
"Mat",5.11047
"Mat",8.47323
"Mat",6.68694
"Mat",8.33397
"Mat",20.54748
"Mat",18.90751
"Mat",17.97778
"Mat",13.3405
"Mat",30.50908
"Mat",29.55869
"Mat",12.89913
"Mat",14.63382
"Mat",31.01872
"Mat",30.48072
"Mat",35.60055
"Mat",36.17979
"Mat",19.15488
"Mat",27.07341
"Mat",36.73976
"Mat",2.95637
"Mat",1.59782
"Mat",4.04817
"Mat",8.26461
"Mat",5.0906
"Mat",7.24596
"Mat",21.94561
"Mat",15.67987
"Mat",26.94705
"Mat",19.03689
"Mat",30.87606
"Mat",18.53602
"Mat",32.69543
"Mat",16.05894
"Mat",21.79916
"Mat",24.48003
"Mat",5.71549
"Mat",19.81541
"Mat",11.31508
"Mat",9.42177
"Mat",9.3401
"Mat",5.49117
"Mat",0.19059
"Mat",0.12226
"Mat",3.17379
"Mat",12.82362
"Mat",38.72223
"Mat",15.77331
"Mat",34.24194
"Mat",60.26874
"Mat",33.10633
"Mat",29.96413
"Mat",37.83738
"Mat",45.3318
"Mat",46.69944
"Mat",62.04281
"Mat",50.25601
"Mat",22.71967
"Mat",20.19164
"Mat",20.85795
"Mat",18.75403
"Mat",22.86284
"Mat",24.78068
"Mat",20.93388
"Mat",7.32405
"Mat",3.15349
"Mat",9.57819
"Mat",11.96182
"Mat",12.89049
"Mat",0.90788
"Mat",6.23763
"Mat",1.45492
"Mat",3.49908
"Mat",6.20238
"Mat",35.68864
"Mat",28.09763
"Mat",2.40615
"Mat",27.10566
"Mat",23.38568
"Mat",26.65123
"Mat",27.79511
"Mat",12.68631
"Mat",19.40386
"Mat",41.63499
"Mat",8.16743
"Mat",4.96195
"Mat",5.82266
"Mat",11.12536
"Mat",18.37555
"Mat",12.75893
"Mat",20.28014
"Mat",9.66557
"Mat",17.19763
"Mat",8.07959
"Mat",8.99377
"Mat",9.86616
"Mat",2.2455
"Mat",10.05229
"Mat",8.81356
"Mat",11.58904
"Mat",11.35126
"Mat",3.46332
"Mat",3.17267
"Mat",18.05971
"Mat",25.32332
"Mat",1.36674
"Mat",14.70945
"Mat",8.49672
"Mat",5.09316
"Mat",11.92222
"Mat",9.85372
"Mat",4.50553
"Mat",14.79982
"Mat",9.96317
"Mat",7.16975
"Mat",13.69417
"Mat",8.26534
"Mat",4.10818
"Mat",4.35236
"Mat",16.41148
"Mat",11.08209
"Mat",10.96014
"Mat",22.83042
"Mat",20.77009
"Mat",23.96504
"Mat",19.92255
"Mat",28.72661
"Mat",22.98446
"Mat",8.72861
"Mat",12.35365
"Mat",12.36315
"Mat",6.41321
"Mat",7.56385
"Mat",6.28675
"Mat",18.76232
"Mat",7.95187
"Mat",9.93868
"Mat",8.85085
"Mat",11.57089
"Mat",13.12384
"Mat",21.01793
"Mat",1.34755
"Mat",0.19495
"Mat",4.26195
"Mat",8.83592
"Mat",11.32835
"Mat",23.70312
"Mat",13.67352
"Mat",11.92604
"Mat",4.67495
"Mat",4.67653
"Mat",1.57007
"Mat",4.21439
"Mat",13.39482
"Mat",30.71609
"Mat",12.96883
"Mat",9.61887
"Mat",6.92314
"Mat",4.73317
"Mat",18.08613
"Mat",7.01509
"Mat",20.21403
"Mat",12.62689
"Mat",17.19409
"Mat",9.46603
"Mat",8.08516
"Mat",16.85284
"Mat",1.8337
"Mat",12.92928
"Mat",10.00394
"Mat",15.86571
"Mat",29.24277
"Mat",22.48557
"Mat",11.7632
"Mat",1.65498
"Mat",0.65639
"Mat",5.69231
"Mat",8.71556
"Mat",0.02142
"Mat",5.67278
"Mat",6.62543
"Mat",7.67575
"Mat",6.97223
"Mat",22.12542
"Mat",16.85133
"Mat",20.30517
"Mat",25.99583
"Mat",31.33653
"Mat",48.3566
"Mat",22.96104
"Mat",16.74976
"Tho",5.01441
"Tho",5.22812
"Tho",8.6674
"Tho",3.36651
"Tho",45.92894
"Tho",36.70415
"Tho",33.34862
"Tho",18.41493
"Tho",15.71319
"Tho",18.92383
"Tho",20.70884
"Tho",23.65365
"Tho",23.80885
"Tho",7.46929
"Tho",3.12042
"Tho",6.84319
"Tho",5.4953
"Tho",25.75798
"Tho",25.33005
"Tho",26.63018
"Tho",25.68771
"Tho",58.98571
"Tho",69.26319
"Tho",29.34199
"Tho",10.39658
"Tho",7.80247
"Tho",10.62952
"Tho",5.77327
"Tho",8.78367
"Tho",18.52281
"Tho",10.30974
"Tho",9.59763
"Tho",10.50616
"Tho",10.03807
"Tho",19.06403
"Tho",23.3616
"Tho",25.68976
"Tho",22.39642
"Tho",22.99515
"Tho",8.82129
"Tho",11.37375
"Tho",15.27814
"Tho",22.86746
"Tho",17.12355
"Tho",14.42092
"Tho",14.50811
"Tho",12.59996
"Tho",14.03756
"Tho",18.50807
"Tho",18.35475
"Tho",30.99055
"Tho",43.63078
"Tho",32.74282
"Tho",38.74111
"Tho",49.24295
"Tho",65.71199
"Tho",54.69917
"Tho",13.66404
"Tho",12.17386
"Tho",5.82722
"Tho",26.97675
"Tho",24.74012
"Tho",17.31397
"Tho",19.36405
"Tho",20.90152
"Tho",18.33287
"Tho",18.18404
"Tho",31.1318
"Tho",20.96638
"Tho",19.13902
"Tho",19.21756
"Tho",22.33208
"Tho",13.06334
"Tho",16.41646
"Tho",9.41979
"Tho",5.16286
"Tho",23.49948
"Tho",18.17598
"Tho",18.23115
"Tho",27.33721
"Tho",17.42472
"Tho",24.21222
"Tho",23.37607
"Tho",0.34535
"Tho",5.0375
"Tho",8.71753
"Tho",9.28286
"Tho",7.80856
"Tho",16.64821
"Tho",16.7201
"Tho",16.65627
"Tho",7.83684
"Tho",25.36869
"Tho",13.46495
"Tho",14.00438
"Tho",10.51343
"Tho",15.03874
"Tho",24.45202
"Tho",12.66122
"Tho",20.97213
"Tho",4.6013
"Tho",12.95712
"Tho",13.47865
"Tho",13.37023
"Tho",11.14306
"Tho",11.7082
"Tho",8.83151
"Tho",15.51834
"Tho",5.50045
"Tho",3.25393
"Tho",4.41405
"Tho",9.90658
"Tho",13.8648
"Tho",9.53267
"Tho",15.59815
"Tho",20.57892
"Tho",32.51243
"Tho",20.6964
"Tho",17.19877
"Tho",17.02027
"Tho",22.69514
"Tho",4.92418
"Tho",7.09983
"Tho",16.74702
"Tho",23.7289
"Tho",12.02416
"Tho",10.0032
"Tho",18.94002
"Tho",16.78075
"Tho",15.84003
"Tho",11.57989
"Tho",19.47757
"Tho",24.8266
"Tho",18.86399
"Tho",19.92329
"Tho",16.61114
"Tho",20.34353
"Tho",23.34872
"Tho",27.13592
"Tho",24.20916
"Tho",18.56847
"Tho",22.85157
"Tho",12.24077
"Tho",10.05441
"Tho",12.27266
"Tho",22.30178
"Tho",19.64265
"Tho",20.37784
"Tho",24.66845
"Tho",4.52948
"Tho",9.92333
"Tho",50.2513
"Tho",31.86331
"Tho",39.79111
"Tho",22.99286
"Tho",21.38503
"Tho",20.03378
"Tho",18.17091
"Tho",20.62839
"Tho",23.10017
"Tho",21.00342
"Tho",21.76184
"Tho",17.9105
"Tho",5.78843
"Tho",4.4562
"Tho",10.72243
"Tho",49.81425
"Tho",57.28374
"Tho",52.09416
"Tho",47.47502
"Tho",47.91944
"Tho",51.76093
"Tho",43.02586
"Tho",50.7806
"Tho",45.6152
"Tho",62.9368
"Tho",61.27837
"Tho",61.62808
"Tho",52.16022
"Tho",61.71126
"Tho",60.32976
"Tho",79.66765
"Tho",15.73407
"Tho",11.59937
"Tho",6.31371
"Tho",7.41173
"Tho",12.30684
"Tho",2.46852
"Tho",10.68961
"Tho",12.27705
"Tho",19.27852
"Tho",13.92614
"Tho",7.74073
"Tho",17.27051
"Tho",9.36161
"Tho",13.7022
"Tho",11.70244
"Tho",14.33272
"Tho",7.60489
"Tho",9.80685
"Tho",24.52231
"Tho",28.39014
"Tho",26.2874
"Tho",25.35065
"Tho",21.6482
"Tho",16.51905
"Tho",22.40375
"Tho",16.15486
"Tho",7.13178
"Tho",8.0186
"Tho",4.54317
"Tho",4.53108
"Tho",3.07724
"Tho",6.90838
"Tho",2.25088
"Tho",11.16219
"Tho",3.25018
"Tho",20.01248
"Tho",23.35019
"Tho",16.89414
"Tho",16.37234
"Tho",16.04075
"Tho",22.43166
"Tho",21.28378
"Tho",13.93434
"Tho",13.40101
"Tho",12.75978
"Tho",9.57151
"Tho",12.29495
"Tho",14.44323
"Tho",8.17008
"Tho",13.87685
"Tho",12.25106
"Tho",10.92986
"Tho",22.46126
"Tho",23.61411
"Tho",24.99426
"Tho",33.2404
"Tho",13.0058
"Tho",18.95733
"Tho",15.04009
"Tho",14.95553
"Tho",22.40507
"Tho",12.09108
"Tho",14.11807
"Tho",25.98112
"Tho",37.92691
"Tho",35.50253
"Tho",47.41241
"Tho",24.5999
"Tho",35.28337
"Tho",17.94344
"Tho",37.36379
"Tho",27.66609
"Tho",32.12243
"Tho",20.39367
"Tho",22.97164
"Tho",12.95967
"Tho",26.53999
"Tho",4.40547
"Tho",29.70548
"Tho",30.6341
"Tho",27.94374
"Tho",33.15587
"Tho",6.13613
"Tho",2.26534
"Tho",5.4449
"Tho",7.22907
"Tho",4.78677
"Tho",10.84012
"Tho",24.13889
"Tho",25.96507
"Tho",23.28005
"Tho",24.27213
"Tho",10.70664
"Tho",22.845
"Tho",27.63137
"Tho",24.94962
"Tho",28.8386
"Tho",17.49067
"Tho",14.2331
"Tho",7.36487
"Tho",36.99793
"Tho",59.72952
"Tho",40.48493
"Tho",34.77897
"Tho",44.14352
"Tho",37.51598
"Tho",17.36906
"Tho",15.21778
"Tho",14.20994
"Tho",14.51289
"Tho",10.09175
"Tho",11.5498
"Tho",13.59479
"Tho",59.4811
"Tho",19.56646
"Tho",15.39421
"Tho",24.25677
"Tho",20.2913
"Tho",13.0136
"Tho",22.64855
"Tho",22.95185
"Tho",22.44615
"Tho",2.9542
"Tho",7.12659
"Tho",7.61726
"Tho",8.0882
"Tho",31.99062
"Tho",14.47739
"Tho",9.4935
"Tho",9.27563
"Tho",5.81248
"Tho",16.0084
"Tho",6.26656
"Tho",10.13544
"Tho",5.29157
"Tho",11.17298
"Tho",19.55357
"Tho",29.17285
"Tho",31.21282
"Tho",16.00533
"Tho",11.44555
"Tho",32.97783
"Tho",31.68121
"Tho",31.01082
"Tho",34.7328
"Tho",29.61617
"Tho",10.92073
"Tho",10.93355
"Tho",16.62462
"Tho",11.06434
"Tho",20.30843
"Tho",18.56475
"Tho",15.79435
"Tho",14.43032
"Tho",18.374
"Tho",8.87625
"Tho",7.66718
"Tho",8.39686
"Tho",8.24525
"Tho",1.65989
"Tho",34.18801
"Tho",27.40896
"Tho",34.81359
"Tho",22.69409
"Tho",29.95684
"Tho",28.07184
"Tho",25.09026
"Tho",21.64676
"Tho",18.67203
"Tho",28.39297
"Tho",30.35894
"Tho",23.58717
"Tho",27.21419
"Tho",23.58212
"Tho",25.52402
"Tho",32.05926
"Tho",6.15212
"Tho",4.3494
"Tho",7.47889
"Tho",20.63591
"Tho",37.81155
"Tho",41.22944
"Tho",18.29477
"Tho",13.81156
"Tho",12.58786
"Tho",12.93362
"Tho",15.8265
"Tho",16.77275
"Tho",12.71763
"Tho",10.27255
"Tho",35.79175
"Tho",10.86517
"Tho",38.10647
"Tho",18.2039
"Tho",22.81842
"Tho",12.90427
"Tho",20.39068
"Tho",6.78293
"Tho",7.38982
"Tho",7.29905
"Tho",24.78823
"Tho",22.47948
"Tho",19.348
"Tho",12.51671
"Tho",3.63224
"Tho",1.10102
"Tho",6.41004
"Tho",7.42149
"Tho",5.84643
"Tho",3.69485
"Tho",12.78907
