"mod","weight"
"Mat",3.96381
"Mat",4.87574
"Mat",8.41019
"Mat",2.90489
"Mat",7.32781
"Mat",2.09396
"Mat",5.11139
"Mat",4.22871
"Mat",5.49117
"Mat",0.06915
"Mat",0.12144
"Mat",0.12226
"Mat",3.1227
"Mat",0.05109
"Mat",0.33058
"Mat",1.12725
"Mat",2.89234
"Mat",0.71953
"Mat",1.32458
"Mat",3.48814
"Mat",2.9412
"Mat",3.56122
"Mat",4.81974
"Mat",12.14926
"Mat",2.02507
"Mat",2.01636
"Mat",2.87943
"Mat",2.61111
"Mat",6.15387
"Mat",2.50617
"Mat",0.56546
"Mat",5.85016
"Mat",3.55509
"Mat",5.8026
"Mat",1.85553
"Mat",3.01448
"Mat",1.53219
"Mat",1.17477
"Mat",5.89309
"Mat",6.14735
"Mat",1.56445
"Mat",2.53471
"Mat",4.83353
"Mat",2.53798
"Mat",3.15386
"Mat",3.94235
"Mat",2.3618
"Mat",6.13776
"Mat",3.28607
"Mat",12.6022
"Mat",8.06032
"Mat",4.0422
"Mat",6.39886
"Mat",2.53751
"Mat",4.1637
"Mat",6.73597
"Mat",0.4955
"Mat",5.24186
"Mat",1.93298
"Mat",2.90015
"Mat",2.58322
"Mat",7.91982
"Mat",5.11065
"Mat",1.20404
"Mat",1.91678
"Mat",1.7114
"Mat",2.08993
"Mat",1.69122
"Mat",0.87898
"Mat",1.65726
"Mat",0.95679
"Mat",3.49598
"Mat",7.11509
"Mat",2.69567
"Mat",1.52043
"Mat",3.48237
"Mat",1.99637
"Mat",3.33827
"Mat",1.1357
"Mat",2.44703
"Mat",1.60464
"Mat",2.11258
"Mat",2.02915
"Mat",8.32387
"Mat",9.97844
"Mat",3.41437
"Mat",1.55697
"Mat",3.21777
"Mat",0.20913
"Mat",2.94343
"Mat",1.53797
"Mat",3.09959
"Mat",3.11975
"Mat",2.39554
"Mat",6.52337
"Mat",3.84236
"Mat",5.11506
"Mat",2.81311
"Mat",4.78863
"Mat",2.34003
"Mat",3.71658
"Mat",4.87827
"Mat",1.16154
"Mat",4.59274
"Mat",2.83432
"Mat",2.19577
"Mat",3.51061
"Mat",1.86754
"Mat",7.26565
"Mat",2.89358
"Mat",4.80236
"Mat",4.98697
"Mat",5.43701
"Mat",5.66732
"Mat",0.55487
"Mat",0.0907
"Mat",3.40415
"Mat",4.13978
"Mat",1.50665
"Mat",5.76691
"Mat",2.48029
"Mat",11.63784
"Mat",8.42747
"Mat",7.58852
"Mat",2.94823
"Mat",5.7348
"Mat",8.15219
"Mat",0.25598
"Mat",2.31783
"Mat",2.75402
"Mat",1.00798
"Mat",5.55084
"Mat",2.15418
"Mat",8.32537
"Mat",5.87792
"Mat",3.18907
"Mat",2.71733
"Mat",6.32848
"Mat",7.61352
"Mat",2.13174
"Mat",0.28773
"Mat",1.3759
"Mat",3.5491
"Mat",2.68018
"Mat",2.89047
"Mat",2.35189
"Mat",1.80845
"Mat",8.06368
"Mat",4.09532
"Mat",4.15439
"Mat",2.28453
"Mat",4.73451
"Mat",1.42563
"Mat",3.49726
"Mat",0.52742
"Mat",4.82733
"Mat",3.5152
"Mat",4.42084
"Mat",4.31636
"Mat",3.2508
"Mat",1.4808
"Mat",1.82659
"Mat",3.79982
"Mat",4.78537
"Mat",6.86145
"Mat",4.52339
"Mat",3.61063
"Mat",6.20944
"Mat",3.76815
"Mat",2.40764
"Mat",2.34359
"Mat",5.519
"Mat",3.71683
"Mat",7.31358
"Mat",4.78607
"Mat",3.4452
"Mat",2.28658
"Mat",7.64979
"Mat",2.83436
"Mat",1.71224
"Mat",3.93174
"Mat",1.4482
"Mat",1.07097
"Mat",7.32405
"Mat",3.15349
"Mat",1.06879
"Mat",0.08987
"Mat",8.24343
"Mat",0.1761
"Mat",0.03209
"Mat",0.19488
"Mat",0.15857
"Mat",8.03845
"Mat",3.53783
"Mat",0.09039
"Mat",0.47218
"Mat",1.88909
"Mat",1.57408
"Mat",4.01155
"Mat",2.21702
"Mat",0.24872
"Mat",1.2225
"Mat",0.70475
"Mat",0.46021
"Mat",0.6928
"Mat",0.21508
"Mat",0.52536
"Mat",0.03826
"Mat",5.5212
"Mat",0.15281
"Mat",1.45492
"Mat",0.77676
"Mat",0.58171
"Mat",2.14061
"Mat",6.20238
"Mat",3.6856
"Mat",0.96987
"Mat",8.34347
"Mat",1.25968
"Mat",4.67917
"Mat",2.30493
"Mat",8.83041
"Mat",5.61551
"Mat",4.22354
"Mat",1.14993
"Mat",5.72086
"Mat",0.28543
"Mat",3.21585
"Mat",3.4142
"Mat",1.50516
"Mat",2.44672
"Mat",6.13594
"Mat",2.40615
"Mat",5.81175
"Mat",1.84216
"Mat",6.28808
"Mat",7.25187
"Mat",4.32387
"Mat",1.58793
"Mat",0.23269
"Mat",1.77668
"Mat",7.51531
"Mat",7.02845
"Mat",1.02415
"Mat",3.98619
"Mat",1.82221
"Mat",0.73508
"Mat",3.21484
"Mat",2.89023
"Mat",3.58161
"Mat",8.63184
"Mat",1.95532
"Mat",2.96124
"Mat",2.68107
"Mat",0.79337
"Mat",3.83429
"Mat",3.38424
"Mat",3.40085
"Mat",8.76396
"Mat",1.53198
"Mat",3.25412
"Mat",2.8323
"Mat",1.55787
"Mat",6.24103
"Mat",4.81608
"Mat",0.07133
"Mat",1.98465
"Mat",3.22116
"Mat",3.07904
"Mat",4.79953
"Mat",5.19472
"Mat",1.12476
"Mat",2.75704
"Mat",3.64481
"Mat",4.3367
"Mat",13.38869
"Mat",13.93067
"Mat",0.1116
"Mat",3.46548
"Mat",1.37884
"Mat",6.11518
"Mat",0.67341
"Mat",1.01233
"Mat",3.30743
"Mat",0.64219
"Mat",0.09454
"Mat",4.39461
"Mat",0.1924
"Mat",1.14111
"Mat",5.67768
"Mat",1.62232
"Mat",3.82536
"Mat",5.24023
"Mat",4.19185
"Mat",3.56698
"Mat",2.81083
"Mat",2.56566
"Mat",1.72682
"Mat",1.06301
"Mat",2.19769
"Mat",1.80322
"Mat",1.0957
"Mat",0.23845
"Mat",1.31461
"Mat",0.7352
"Mat",2.58423
"Mat",3.02032
"Mat",2.98774
"Mat",1.27546
"Mat",2.05063
"Mat",10.94599
"Mat",1.29639
"Mat",0.76287
"Mat",0.15782
"Mat",1.44706
"Mat",1.65115
"Mat",4.35028
"Mat",0.24572
"Mat",2.99063
"Mat",2.82784
"Mat",0.8127
"Mat",2.22111
"Mat",5.42294
"Mat",2.67669
"Mat",0.90798
"Mat",0.51479
"Mat",1.77161
"Mat",2.04215
"Mat",2.76949
"Mat",0.07357
"Mat",1.57914
"Mat",1.70923
"Mat",5.7054
"Mat",0.23758
"Mat",2.47153
"Mat",7.15705
"Mat",0.72282
"Mat",1.52268
"Mat",1.18484
"Mat",1.48448
"Mat",2.79498
"Mat",4.01033
"Mat",0.57766
"Mat",0.9663
"Mat",0.10587
"Mat",3.15597
"Mat",2.80549
"Mat",1.77993
"Mat",0.5194
"Mat",3.72197
"Mat",2.30593
"Mat",2.12869
"Mat",2.58597
"Mat",0.32708
"Mat",2.28372
"Mat",9.06754
"Mat",2.30234
"Mat",1.16098
"Mat",1.99061
"Mat",0.62875
"Mat",0.55331
"Mat",4.13735
"Mat",1.45535
"Mat",2.57247
"Mat",0.82607
"Mat",3.68707
"Mat",5.3814
"Mat",5.37521
"Mat",1.06696
"Mat",12.09069
"Mat",6.79046
"Mat",1.36674
"Mat",4.85839
"Mat",0.29446
"Mat",6.90107
"Mat",2.65553
"Mat",0.47181
"Mat",2.42778
"Mat",5.59713
"Mat",0.05802
"Mat",5.03514
"Mat",3.18724
"Mat",7.98234
"Mat",0.75264
"Mat",1.26357
"Mat",1.86896
"Mat",0.3977
"Mat",1.95816
"Mat",1.20408
"Mat",3.16125
"Mat",1.72642
"Mat",2.77911
"Mat",1.6463
"Mat",2.51221
"Mat",4.42093
"Mat",6.22038
"Mat",1.75643
"Mat",6.60597
"Mat",0.12416
"Mat",1.47661
"Mat",1.71219
"Mat",4.21999
"Mat",0.35374
"Mat",0.88383
"Mat",5.6621
"Mat",0.14905
"Mat",0.66474
"Mat",7.21828
"Mat",3.53669
"Mat",0.78691
"Mat",0.73732
"Mat",3.20442
"Mat",0.22762
"Mat",2.40351
"Mat",1.47705
"Mat",0.51418
"Mat",0.59099
"Mat",3.24719
"Mat",0.51414
"Mat",0.97636
"Mat",5.88409
"Mat",9.03689
"Mat",2.22729
"Mat",0.46041
"Mat",2.41404
"Mat",5.98035
"Mat",1.669
"Mat",0.93604
"Mat",1.72995
"Mat",2.53543
"Mat",4.08972
"Mat",1.27297
"Mat",0.09535
"Mat",2.22415
"Mat",1.4747
"Mat",0.52178
"Mat",0.73367
"Mat",0.1468
"Mat",8.71231
"Mat",0.50126
"Mat",5.80038
"Mat",1.34705
"Mat",0.47202
"Mat",2.38559
"Mat",0.2092
"Mat",8.95807
"Mat",3.86707
"Mat",3.86963
"Mat",1.00851
"Mat",0.49613
"Mat",0.16307
"Mat",0.86632
"Mat",1.09937
"Mat",1.59863
"Mat",0.36556
"Mat",0.80757
"Mat",2.0202
"Mat",3.18158
"Mat",2.29548
"Mat",2.94542
"Mat",5.37687
"Mat",2.74884
"Mat",0.80657
"Mat",0.58359
"Mat",3.1592
"Mat",9.39039
"Mat",3.69718
"Mat",2.28562
"Mat",0.59749
"Mat",0.15772
"Mat",1.04327
"Mat",1.1464
"Mat",2.06885
"Mat",0.38737
"Mat",0.98435
"Mat",2.20239
"Mat",3.962
"Mat",1.85472
"Mat",10.05724
"Mat",2.16912
"Mat",2.09569
"Mat",2.1187
"Mat",1.11305
"Mat",11.83931
"Mat",3.08776
"Mat",4.82564
"Mat",5.00443
"Mat",1.38287
"Mat",0.6439
"Mat",1.69741
"Mat",7.29338
"Mat",2.08495
"Mat",0.90324
"Mat",2.07208
"Mat",2.35512
"Mat",2.43643
"Mat",2.76138
"Mat",0.38274
"Mat",4.42748
"Mat",0.78943
"Mat",5.62378
"Mat",0.76263
"Mat",6.80122
"Mat",2.79179
"Mat",3.49496
"Mat",4.76762
"Mat",3.73591
"Mat",1.14755
"Mat",2.1354
"Mat",2.32781
"Mat",1.43504
"Mat",2.62318
"Mat",0.09259
"Mat",0.49722
"Mat",2.50386
"Mat",1.90493
"Mat",1.81487
"Mat",1.72821
"Mat",4.77455
"Mat",1.42186
"Mat",1.25982
"Mat",2.48245
"Mat",2.10582
"Mat",0.82428
"Mat",5.92075
"Mat",2.68145
"Mat",0.97614
"Mat",7.9133
"Mat",7.48526
"Mat",5.63858
"Mat",3.12054
"Mat",3.7164
"Mat",1.87825
"Mat",3.1669
"Mat",0.67431
"Mat",1.71163
"Mat",6.7499
"Mat",0.11712
"Mat",1.23043
"Mat",0.19495
"Mat",4.26195
"Mat",0.41999
"Mat",6.49723
"Mat",1.9187
"Mat",2.30692
"Mat",6.36989
"Mat",2.65154
"Mat",1.14914
"Mat",9.36015
"Mat",13.19383
"Mat",5.63708
"Mat",0.83037
"Mat",1.00878
"Mat",2.67816
"Mat",3.51913
"Mat",1.40107
"Mat",4.59137
"Mat",3.02462
"Mat",0.19541
"Mat",0.84404
"Mat",1.86953
"Mat",4.67495
"Mat",2.65981
"Mat",2.01672
"Mat",1.57007
"Mat",0.16921
"Mat",2.52144
"Mat",1.52374
"Mat",1.99692
"Mat",9.1791
"Mat",2.2188
"Mat",4.11648
"Mat",12.58846
"Mat",1.36014
"Mat",8.48733
"Mat",4.16368
"Mat",0.373
"Mat",3.34858
"Mat",6.08109
"Mat",0.31507
"Mat",2.40791
"Mat",0.44318
"Mat",6.19391
"Mat",3.42496
"Mat",5.81757
"Mat",1.10557
"Mat",3.52254
"Mat",1.21063
"Mat",0.27532
"Mat",2.04026
"Mat",0.89486
"Mat",3.09152
"Mat",3.16443
"Mat",8.61974
"Mat",1.43758
"Mat",0.58486
"Mat",0.6493
"Mat",0.80985
"Mat",1.20075
"Mat",0.07435
"Mat",2.2584
"Mat",4.93044
"Mat",2.896
"Mat",2.37099
"Mat",3.43444
"Mat",6.58216
"Mat",2.68521
"Mat",1.27167
"Mat",8.32506
"Mat",0.34495
"Mat",0.67888
"Mat",3.30303
"Mat",3.27034
"Mat",3.29274
"Mat",3.2933
"Mat",3.3558
"Mat",9.46603
"Mat",8.08516
"Mat",2.21515
"Mat",2.13213
"Mat",5.57803
"Mat",6.92753
"Mat",0.51766
"Mat",1.31604
"Mat",2.64289
"Mat",2.21372
"Mat",4.04776
"Mat",3.13533
"Mat",0.88958
"Mat",0.38859
"Mat",5.17152
"Mat",0.77418
"Mat",3.66965
"Mat",0.94066
"Mat",0.72087
"Mat",3.87059
"Mat",3.49717
"Mat",6.83642
"Mat",0.02152
"Mat",1.74764
"Mat",2.63253
"Mat",2.88765
"Mat",5.82772
"Mat",2.14756
"Mat",3.44082
"Mat",0.34767
"Mat",2.0984
"Mat",7.05629
"Mat",1.03497
"Mat",1.46186
"Mat",1.31196
"Mat",0.58405
"Mat",3.39207
"Mat",0.90243
"Mat",0.97578
"Mat",1.55829
"Mat",3.87877
"Mat",6.67223
"Mat",1.74813
"Mat",4.22183
"Mat",7.54137
"Mat",1.65498
"Mat",0.65639
"Mat",5.69231
"Mat",8.71556
"Mat",0.02142
"Mat",3.36717
"Mat",0.97333
"Mat",1.33228
"Mat",2.14032
"Mat",2.65304
"Mat",1.83207
"Mat",0.01405
"Mat",0.73991
"Mat",3.17287
"Mat",3.74892
"Mat",1.01562
"Mat",2.19718
"Mat",3.75943
"Mat",2.34034
"Mat",1.87405
"Mat",6.60769
"Mat",3.4151
"Mat",1.91908
"Mat",0.34712
"Mat",5.62204
"Mat",0.47303
"Mat",3.66278
"Mat",4.81995
"Mat",7.89557
"Mat",1.0591
"Mat",0.61766
"Mat",6.13651
"Mat",3.22716
"Mat",1.2369
"Mat",0.64149
"Mat",7.38635
"Mat",3.795
"Mat",0.93771
"Mat",0.77272
"Mat",3.49307
"Mat",5.24083
"Mat",1.0638
"Mat",2.33312
"Mat",4.91216
"Mat",3.36854
"Mat",0.07888
"Mat",1.45485
"Mat",1.12337
"Mat",1.99481
"Mat",0.08777
"Mat",4.05054
"Mat",4.17163
"Mat",1.51078
"Mat",3.96713
"Mat",3.58637
"Mat",5.15407
"Mat",2.13306
"Mat",2.10215
"Mat",2.4821
"Mat",2.49511
"Mat",0.94588
"Mat",4.57962
"Mat",1.69592
"Mat",7.29932
"Mat",5.96994
"Mat",2.94852
"Mat",6.55253
"Mat",3.37653
"Mat",7.07615
"Mat",2.1797
"Mat",0.75528
"Mat",3.243
"Mat",3.61762
"Mat",1.21662
"Mat",0.19271
"Mat",3.81884
"Mat",6.0957
"Mat",4.53701
"Mat",0.23954
"Mat",0.38297
"Mat",0.99261
"Mat",0.31691
"Mat",11.56856
"Mat",3.02743
"Mat",0.46128
"Tho",3.90968
"Tho",0.77737
"Tho",0.32736
"Tho",5.22812
"Tho",8.6674
"Tho",3.23582
"Tho",0.13069
"Tho",4.47717
"Tho",5.93912
"Tho",6.47961
"Tho",2.36193
"Tho",4.89921
"Tho",6.86306
"Tho",5.59358
"Tho",9.31526
"Tho",3.76392
"Tho",4.96008
"Tho",0.5001
"Tho",0.26075
"Tho",1.76442
"Tho",4.38364
"Tho",1.38665
"Tho",3.35886
"Tho",5.10344
"Tho",3.86455
"Tho",7.35774
"Tho",3.56647
"Tho",3.54298
"Tho",0.13189
"Tho",5.17741
"Tho",1.80129
"Tho",3.52334
"Tho",4.83893
"Tho",4.22875
"Tho",6.53756
"Tho",1.83009
"Tho",5.25714
"Tho",4.37517
"Tho",2.59364
"Tho",1.83772
"Tho",0.27778
"Tho",1.85506
"Tho",0.38833
"Tho",2.55706
"Tho",6.46403
"Tho",1.45049
"Tho",2.97493
"Tho",1.22245
"Tho",1.04423
"Tho",3.3097
"Tho",2.91256
"Tho",2.59151
"Tho",2.96725
"Tho",2.88517
"Tho",2.11506
"Tho",2.14258
"Tho",6.81911
"Tho",1.618
"Tho",6.41574
"Tho",2.83506
"Tho",2.30835
"Tho",0.71258
"Tho",4.84676
"Tho",3.97879
"Tho",8.80758
"Tho",3.39916
"Tho",2.62136
"Tho",4.29834
"Tho",2.04638
"Tho",10.71901
"Tho",3.46411
"Tho",3.28101
"Tho",7.46929
"Tho",3.12042
"Tho",6.84319
"Tho",5.4953
"Tho",8.51082
"Tho",3.24261
"Tho",9.24833
"Tho",1.53824
"Tho",0.50137
"Tho",2.71661
"Tho",0.18705
"Tho",2.62276
"Tho",2.08672
"Tho",7.11286
"Tho",2.3788
"Tho",1.15133
"Tho",1.63808
"Tho",5.59542
"Tho",2.55703
"Tho",0.41448
"Tho",4.24671
"Tho",8.86818
"Tho",10.09374
"Tho",0.80971
"Tho",2.19736
"Tho",0.76962
"Tho",0.08054
"Tho",3.32372
"Tho",8.29502
"Tho",2.76984
"Tho",0.50518
"Tho",2.03725
"Tho",0.97424
"Tho",0.9209
"Tho",4.41124
"Tho",1.60016
"Tho",12.41343
"Tho",4.03949
"Tho",0.11185
"Tho",2.81953
"Tho",8.55428
"Tho",7.34829
"Tho",9.53019
"Tho",2.42384
"Tho",5.49591
"Tho",5.60505
"Tho",0.06821
"Tho",0.57564
"Tho",2.53647
"Tho",2.10629
"Tho",5.15386
"Tho",2.11791
"Tho",5.15405
"Tho",10.60166
"Tho",6.77148
"Tho",12.10511
"Tho",3.0482
"Tho",4.21634
"Tho",11.44032
"Tho",4.0115
"Tho",2.19788
"Tho",1.49252
"Tho",2.82258
"Tho",5.79343
"Tho",2.34607
"Tho",6.55074
"Tho",0.62717
"Tho",6.23301
"Tho",1.27859
"Tho",6.22439
"Tho",0.97118
"Tho",3.20101
"Tho",5.34938
"Tho",0.22484
"Tho",2.22825
"Tho",3.51521
"Tho",7.11431
"Tho",2.52494
"Tho",3.24833
"Tho",5.3701
"Tho",3.41357
"Tho",9.06756
"Tho",9.45525
"Tho",3.96054
"Tho",6.3492
"Tho",3.78249
"Tho",5.81514
"Tho",4.17229
"Tho",1.6809
"Tho",1.6609
"Tho",1.79569
"Tho",1.19638
"Tho",7.50403
"Tho",0.60373
"Tho",0.78181
"Tho",0.33668
"Tho",0.81182
"Tho",5.99032
"Tho",3.28867
"Tho",4.59644
"Tho",5.1886
"Tho",5.1369
"Tho",4.94794
"Tho",6.09719
"Tho",7.17957
"Tho",3.96367
"Tho",6.95423
"Tho",7.52053
"Tho",7.25133
"Tho",4.12365
"Tho",6.37878
"Tho",5.59798
"Tho",6.29601
"Tho",4.48623
"Tho",7.239
"Tho",5.20203
"Tho",6.06789
"Tho",2.50253
"Tho",3.70377
"Tho",1.89316
"Tho",0.72183
"Tho",9.54201
"Tho",1.83174
"Tho",2.18794
"Tho",7.91147
"Tho",5.17873
"Tho",5.03556
"Tho",6.05346
"Tho",11.77844
"Tho",8.23403
"Tho",2.73745
"Tho",6.15207
"Tho",4.60787
"Tho",4.55357
"Tho",5.25948
"Tho",4.39587
"Tho",6.53561
"Tho",1.75899
"Tho",1.81764
"Tho",1.74176
"Tho",3.90712
"Tho",2.49439
"Tho",4.45669
"Tho",3.39229
"Tho",5.11825
"Tho",2.98034
"Tho",2.54668
"Tho",1.95419
"Tho",6.99397
"Tho",6.37911
"Tho",3.1808
"Tho",1.60126
"Tho",9.90886
"Tho",4.32237
"Tho",2.52226
"Tho",3.21417
"Tho",3.23825
"Tho",8.60362
"Tho",7.46771
"Tho",1.52858
"Tho",4.0469
"Tho",1.06096
"Tho",0.36837
"Tho",0.90815
"Tho",0.55384
"Tho",3.55702
"Tho",3.02415
"Tho",8.93546
"Tho",9.80564
"Tho",3.40628
"Tho",5.75295
"Tho",2.51913
"Tho",0.00629
"Tho",3.31267
"Tho",2.18388
"Tho",1.12731
"Tho",2.79643
"Tho",2.35982
"Tho",8.20007
"Tho",6.67018
"Tho",2.0992
"Tho",5.24844
"Tho",1.27341
"Tho",0.48235
"Tho",1.28033
"Tho",2.33259
"Tho",3.10916
"Tho",2.91784
"Tho",3.43152
"Tho",6.70158
"Tho",3.21009
"Tho",4.98902
"Tho",1.83137
"Tho",2.64864
"Tho",1.3645
"Tho",3.3185
"Tho",3.02197
"Tho",0.26863
"Tho",1.92829
"Tho",0.71478
"Tho",2.34344
"Tho",2.78051
"Tho",2.42388
"Tho",5.81944
"Tho",4.72028
"Tho",5.78574
"Tho",0.21007
"Tho",0.24481
"Tho",4.66596
"Tho",3.09712
"Tho",5.467
"Tho",4.10875
"Tho",1.74687
"Tho",4.03753
"Tho",1.07677
"Tho",1.9732
"Tho",0.65946
"Tho",0.54118
"Tho",1.08971
"Tho",0.86062
"Tho",3.14488
"Tho",5.32539
"Tho",6.00405
"Tho",2.58492
"Tho",7.52047
"Tho",6.27838
"Tho",9.02231
"Tho",6.37483
"Tho",4.37217
"Tho",7.19719
"Tho",2.76323
"Tho",0.77533
"Tho",1.36997
"Tho",1.7598
"Tho",2.05744
"Tho",4.67351
"Tho",6.24142
"Tho",5.74098
"Tho",0.82193
"Tho",5.17861
"Tho",4.36734
"Tho",6.38325
"Tho",6.23275
"Tho",2.88729
"Tho",4.76514
"Tho",1.44441
"Tho",3.6109
"Tho",9.30068
"Tho",0.75246
"Tho",2.29778
"Tho",9.87608
"Tho",2.04846
"Tho",3.41827
"Tho",0.36049
"Tho",1.18739
"Tho",3.89319
"Tho",0.28486
"Tho",0.03518
"Tho",1.09336
"Tho",6.16369
"Tho",3.47952
"Tho",2.72003
"Tho",8.11953
"Tho",1.82995
"Tho",1.06941
"Tho",9.5498
"Tho",3.10669
"Tho",3.87989
"Tho",2.28527
"Tho",3.01911
"Tho",7.90268
"Tho",3.1377
"Tho",3.7572
"Tho",2.51639
"Tho",7.80877
"Tho",3.40017
"Tho",4.7597
"Tho",3.39541
"Tho",6.47493
"Tho",7.10093
"Tho",5.32796
"Tho",1.9977
"Tho",4.66573
"Tho",5.98172
"Tho",3.20622
"Tho",4.4792
"Tho",4.34645
"Tho",5.93527
"Tho",1.67211
"Tho",6.23021
"Tho",8.65853
"Tho",11.8872
"Tho",4.97892
"Tho",5.60715
"Tho",3.40415
"Tho",8.56314
"Tho",3.62388
"Tho",5.37521
"Tho",3.57457
"Tho",6.54957
"Tho",4.23481
"Tho",4.78007
"Tho",2.78136
"Tho",5.14909
"Tho",7.86704
"Tho",3.42007
"Tho",3.03213
"Tho",7.39328
"Tho",8.59597
"Tho",3.3107
"Tho",3.39223
"Tho",0.67743
"Tho",3.22827
"Tho",4.49019
"Tho",1.27522
"Tho",4.87123
"Tho",1.2749
"Tho",4.69162
"Tho",4.86279
"Tho",0.71592
"Tho",2.88364
"Tho",0.30061
"Tho",3.57298
"Tho",2.66256
"Tho",2.44744
"Tho",0.92339
"Tho",1.29267
"Tho",0.49936
"Tho",3.86206
"Tho",8.99772
"Tho",6.02999
"Tho",4.60971
"Tho",5.71721
"Tho",0.74155
"Tho",1.64644
"Tho",5.14161
"Tho",3.56974
"Tho",1.35943
"Tho",2.45661
"Tho",3.22452
"Tho",4.32221
"Tho",4.3697
"Tho",3.85811
"Tho",9.65078
"Tho",3.66596
"Tho",8.29581
"Tho",3.79199
"Tho",1.93267
"Tho",3.84351
"Tho",4.03614
"Tho",5.71195
"Tho",2.51901
"Tho",1.31411
"Tho",4.36505
"Tho",12.06711
"Tho",6.92762
"Tho",0.85244
"Tho",5.13815
"Tho",8.88317
"Tho",3.60355
"Tho",3.70199
"Tho",2.04921
"Tho",0.34535
"Tho",5.0375
"Tho",8.71753
"Tho",7.7449
"Tho",0.68436
"Tho",0.8536
"Tho",4.38585
"Tho",1.67699
"Tho",1.74572
"Tho",5.21522
"Tho",3.52789
"Tho",5.50628
"Tho",2.39882
"Tho",4.25042
"Tho",5.51215
"Tho",3.98755
"Tho",2.96998
"Tho",3.51738
"Tho",6.7432
"Tho",3.59553
"Tho",2.80016
"Tho",2.6152
"Tho",2.32377
"Tho",1.71279
"Tho",1.18508
"Tho",5.36325
"Tho",8.14752
"Tho",6.27926
"Tho",5.57866
"Tho",3.76655
"Tho",3.13389
"Tho",4.76223
"Tho",1.80228
"Tho",2.57611
"Tho",2.80068
"Tho",6.23859
"Tho",2.389
"Tho",1.72264
"Tho",2.25089
"Tho",5.03162
"Tho",0.96187
"Tho",0.54641
"Tho",2.57947
"Tho",4.94067
"Tho",4.95812
"Tho",2.237
"Tho",0.32348
"Tho",3.94355
"Tho",7.64291
"Tho",3.82886
"Tho",9.0367
"Tho",0.3173
"Tho",0.44102
"Tho",1.51563
"Tho",0.20021
"Tho",3.28205
"Tho",1.23016
"Tho",0.90223
"Tho",0.49351
"Tho",4.27911
"Tho",7.59463
"Tho",2.64517
"Tho",2.01022
"Tho",1.29498
"Tho",7.42713
"Tho",1.22517
"Tho",2.20646
"Tho",1.16967
"Tho",1.71739
"Tho",3.32743
"Tho",7.9123
"Tho",4.17632
"Tho",2.98643
"Tho",6.3159
"Tho",4.22255
"Tho",1.55846
"Tho",7.58922
"Tho",5.34673
"Tho",1.75508
"Tho",4.04125
"Tho",0.79242
"Tho",6.94045
"Tho",3.97533
"Tho",0.21767
"Tho",4.5271
"Tho",4.08674
"Tho",6.02407
"Tho",9.49427
"Tho",5.46818
"Tho",0.03227
"Tho",3.25393
"Tho",3.91685
"Tho",0.4972
"Tho",9.90658
"Tho",8.0404
"Tho",3.40584
"Tho",0.97132
"Tho",1.44724
"Tho",3.14112
"Tho",3.1083
"Tho",1.67288
"Tho",1.61037
"Tho",2.51891
"Tho",1.19855
"Tho",6.9679
"Tho",3.72756
"Tho",0.50907
"Tho",0.67616
"Tho",3.19537
"Tho",1.83624
"Tho",8.06518
"Tho",4.69406
"Tho",1.97713
"Tho",0.81094
"Tho",0.9631
"Tho",1.16315
"Tho",9.25784
"Tho",10.47085
"Tho",5.54843
"Tho",5.10906
"Tho",5.74718
"Tho",9.17607
"Tho",5.77315
"Tho",4.97302
"Tho",8.43011
"Tho",3.79564
"Tho",5.86846
"Tho",6.23068
"Tho",4.92113
"Tho",7.33836
"Tho",5.57578
"Tho",9.781
"Tho",2.55052
"Tho",2.37366
"Tho",5.84181
"Tho",1.25802
"Tho",13.60006
"Tho",3.14696
"Tho",10.07194
"Tho",13.65696
"Tho",2.52153
"Tho",9.3927
"Tho",0.10993
"Tho",2.42647
"Tho",6.66593
"Tho",0.9108
"Tho",4.1232
"Tho",6.14663
"Tho",8.67019
"Tho",3.99941
"Tho",3.83293
"Tho",8.94841
"Tho",4.87334
"Tho",3.13299
"Tho",7.8337
"Tho",3.61462
"Tho",3.84608
"Tho",4.11919
"Tho",2.37836
"Tho",6.69506
"Tho",4.79559
"Tho",4.42803
"Tho",1.18053
"Tho",1.82727
"Tho",9.92735
"Tho",4.16872
"Tho",3.47533
"Tho",5.42793
"Tho",1.78607
"Tho",3.44709
"Tho",3.31988
"Tho",3.28632
"Tho",0.88689
"Tho",0.92405
"Tho",5.21369
"Tho",2.78112
"Tho",3.14669
"Tho",7.21697
"Tho",3.64394
"Tho",3.13457
"Tho",2.19487
"Tho",2.24218
"Tho",6.1061
"Tho",3.11453
"Tho",2.95346
"Tho",5.48315
"Tho",3.58094
"Tho",3.45829
"Tho",4.1354
"Tho",2.27024
"Tho",0.36042
"Tho",0.07746
"Tho",0.97763
"Tho",7.43309
"Tho",4.49792
"Tho",5.26173
"Tho",3.51328
"Tho",2.6427
"Tho",8.0972
"Tho",7.50258
"Tho",5.16257
"Tho",4.59279
"Tho",1.78078
"Tho",6.78614
"Tho",7.61643
"Tho",4.48012
"Tho",2.92912
"Tho",2.39735
"Tho",7.25078
"Tho",4.54403
"Tho",3.56128
"Tho",2.61724
"Tho",0.59514
"Tho",7.89826
"Tho",6.78215
"Tho",2.73987
"Tho",4.2504
"Tho",1.18089
"Tho",6.07561
"Tho",4.33618
